KEYTERMS,WEIGHT
yvain,2.0
chretien,1.989
troye,1.982
emotion,1.981
peace,1.98
twelfth,1.979
poetic,1.979
chevalier,1.979
anger,1.978
line,1.978
romance,1.977
althoff,1.977
practice,1.977
kibl,1.977
century,1.977
charter,1.976
behavior,1.976
roque,1.976
hyam,1.976
agreement,1.976
marne,1.976
tran,1.976
french,1.976
maddox,1.976
