KEYTERMS,WEIGHT
sorrow,2.0
ghazal,1.996
emotion,1.991
tumult,1.986
maulana,1.986
lover,1.986
poetry,1.985
prince,1.985
woman,1.985
couplet,1.983
heart,1.983
voice,1.983
afraid,1.982
immoral,1.982
relationship,1.982
sentiment,1.982
dastan,1.982
translation,1.981
blood,1.981
bibliography,1.981
battle,1.981
reformist,1.981
human,1.981
became,1.981
ahmad,1.981
