KEYTERMS,WEIGHT
samuel,2.0
kissed,1.997
desperately,1.994
night,1.993
woman,1.991
walked,1.989
marry,1.989
raving,1.986
sobbing,1.986
story,1.985
angrily,1.985
mother,1.984
priceless,1.984
lifetime,1.984
quiet,1.984
dream,1.984
street,1.983
shouldn,1.983
italian,1.983
apartment,1.983
nineteen,1.982
pretty,1.981
suddenly,1.98
beauty,1.98
falling,1.98
