KEYTERMS,WEIGHT
phaedru,2.0
socrates,1.995
lysia,1.986
supra,1.984
lover,1.984
plato,1.978
trial,1.978
conversation,1.978
apology,1.977
dialogue,1.977
persuasion,1.977
infra,1.977
athens,1.977
juror,1.976
symposium,1.976
courtroom,1.976
political,1.976
accompany,1.976
rhetoric,1.976
cicada,1.976
beloved,1.976
erotic,1.976
speech,1.976
typhon,1.975
