KEYTERMS,WEIGHT
jimmy,2.0
cyrilla,1.823
school,1.79
sister,1.786
couldn,1.77
teacher,1.769
sit,1.768
nun,1.765
certainly,1.764
seemed,1.763
room,1.763
don,1.763
problem,1.762
wondering,1.761
wanted,1.761
reading,1.761
enough,1.761
love,1.76
stayed,1.76
feel,1.76
comfortable,1.76
asked,1.76
fine,1.76
day,1.759
doing,1.759
