KEYTERMS,WEIGHT
mildr,2.0
romantic,1.994
novel,1.994
woman,1.99
austen,1.988
everard,1.988
marcia,1.988
character,1.987
marriage,1.987
unsuitable,1.986
dutton,1.986
gazelle,1.985
fiction,1.984
prudence,1.984
angel,1.983
excellent,1.983
attachment,1.983
barbara,1.982
novelist,1.982
protagonist,1.982
quartet,1.982
grime,1.982
benet,1.982
people,1.981
