KEYTERMS,WEIGHT
golden,2.0
retan,1.992
child,1.982
scarry,1.981
little,1.98
librarian,1.979
picturebooks,1.979
library,1.979
million,1.979
puppy,1.979
publisher,1.978
title,1.978
campbell,1.978
binding,1.977
illustrator,1.977
monster,1.977
press,1.977
juvenile,1.977
publishing,1.977
clarke,1.977
house,1.977
market,1.976
racine,1.976
trade,1.976
mercer,1.976
