KEYTERMS,WEIGHT
patron,2.0
forever,1.996
girlfriend,1.995
responded,1.991
shakespeare,1.989
relief,1.986
poetry,1.986
nichols,1.986
miracle,1.985
frustration,1.985
reference,1.985
replied,1.984
symbolic,1.983
answered,1.983
police,1.983
beautiful,1.983
commentary,1.983
young,1.982
intention,1.982
wrote,1.981
asked,1.981
little,1.98
believe,1.98
english,1.98
class,1.98
