KEYTERMS,WEIGHT
hamilton,2.0
schuyl,1.989
lehrman,1.987
gilder,1.987
alexander,1.987
letter,1.984
elizabeth,1.982
betsey,1.981
intirely,1.979
student,1.979
historical,1.979
collection,1.978
deposit,1.978
document,1.978
married,1.977
courtship,1.977
detailing,1.977
teacher,1.977
information,1.977
andre,1.977
pamphlet,1.977
personal,1.977
heaven,1.977
consult,1.976
