KEYTERMS,WEIGHT
budget,2.0
polish,1.996
reconciliation,1.994
republican,1.989
iupac,1.989
democrat,1.988
house,1.988
visa,1.987
committee,1.986
fund,1.986
poland,1.986
funding,1.985
administration,1.984
reagan,1.984
authorization,1.984
india,1.983
education,1.983
schedule,1.983
reduce,1.982
formal,1.982
meeting,1.982
measure,1.981
floor,1.981
substitute,1.981
