KEYTERMS,WEIGHT
photograph,2.0
coleman,2.0
mother,1.997
freud,1.994
female,1.988
chalk,1.987
oedipus,1.986
symbolization,1.986
oedipal,1.985
circle,1.985
image,1.984
castration,1.984
sequence,1.984
signifier,1.984
installation,1.983
palimpsest,1.982
girl,1.982
melancholy,1.982
femininity,1.982
blackboard,1.982
libidinal,1.982
laver,1.981
story,1.981
voice,1.98
subjectivity,1.98
