KEYTERMS,WEIGHT
elsie,2.0
stevens,1.998
pierrot,1.98
poem,1.979
poetry,1.978
paramour,1.978
reading,1.977
columbine,1.977
letter,1.977
arensberg,1.977
nightingale,1.977
fountain,1.977
pleasant,1.977
imagination,1.977
fiancee,1.977
vechten,1.976
write,1.976
world,1.976
woman,1.976
secrecy,1.976
interior,1.976
carnet,1.976
radish,1.976
candle,1.976
