KEYTERMS,WEIGHT
poetry,2.0
pupil,1.996
lyric,1.991
golden,1.988
class,1.988
school,1.985
shakespeare,1.985
treasury,1.985
icicle,1.985
sonnet,1.984
listen,1.983
greenwood,1.982
hith,1.982
refrain,1.982
teacher,1.982
story,1.982
pleasure,1.982
poet,1.981
girl,1.981
beauty,1.981
shepherd,1.981
seem,1.981
