KEYTERMS,WEIGHT
theater,2.0
studio,1.999
actor,1.995
stage,1.985
pantomime,1.982
grotesque,1.981
magazine,1.981
solov,1.981
orange,1.981
commedia,1.98
masquerade,1.98
harlequin,1.98
director,1.98
audience,1.979
music,1.979
announcement,1.979
course,1.979
gozzi,1.979
scene,1.979
ophelia,1.978
production,1.978
rehearsal,1.978
teaching,1.977
farce,1.977
