KEYTERMS,WEIGHT
donna,2.0
italian,1.999
michael,1.987
ethnicity,1.987
american,1.986
cinema,1.986
woman,1.986
coppola,1.985
kitchen,1.983
domestic,1.983
wedding,1.983
female,1.982
character,1.982
marriage,1.981
comedy,1.981
narrative,1.98
femininity,1.98
camera,1.98
dream,1.98
culture,1.98
godfather,1.98
space,1.98
ethnic,1.979
image,1.979
