KEYTERMS,WEIGHT
prufrock,2.0
yorick,1.994
sterne,1.99
eliot,1.985
hamlet,1.985
footman,1.98
dodge,1.98
party,1.979
eternal,1.979
sleeve,1.978
mean,1.978
lazarus,1.978
passage,1.978
abandon,1.978
shirt,1.978
proposal,1.978
leaning,1.978
ridicule,1.978
watkin,1.978
lonely,1.978
ridiculou,1.978
poetry,1.978
wedding,1.977
line,1.977
laurence,1.977
