KEYTERMS,WEIGHT
betty,2.0
music,1.982
intelligence,1.979
exuberant,1.979
musician,1.979
performance,1.979
carter,1.978
singer,1.978
benny,1.978
deeply,1.978
woman,1.977
secular,1.977
presence,1.977
spirit,1.977
song,1.977
commitment,1.977
acutely,1.977
smile,1.977
year,1.976
learn,1.976
vitality,1.976
life,1.976
element,1.976
concert,1.976
demand,1.976
