KEYTERMS,WEIGHT
kiss,2.0
charmed,1.987
afternoon,1.987
sticky,1.986
quantum,1.983
sweet,1.981
wherever,1.981
stay,1.979
strange,1.979
bottom,1.979
know,1.979
eye,1.978
top,1.977
world,1.977
