KEYTERMS,WEIGHT
celestina,2.0
lozana,1.6085659
gilman,1.29191574
delicado,1.2907319
calisto,1.2828742
marranism,1.28142464
celestinesque,1.2781085
love,1.26130334
philology,1.22580102
text,1.21829465
melibea,1.21132956
martyrdom,1.20107432
que,1.18250266
print,1.17091271
courtly,1.1583046
converso,1.15413055
silva,1.15071824
erotic,1.15068728
alienation,1.1454078
pleberio,1.14338425
philological,1.13540599
pedro,1.13369232
rojas,1.1326214
martyr,1.12906295
word,1.12875427
