KEYTERMS,WEIGHT
kristeva,2.0
barthe,1.998
language,1.993
signified,1.989
postmodern,1.988
discourse,1.986
meaning,1.985
transcendental,1.984
signifier,1.984
kitty,1.981
lover,1.98
nothing,1.98
everyth,1.979
repress,1.979
encode,1.979
love,1.979
levin,1.979
cannot,1.978
equation,1.978
saussure,1.978
structure,1.978
word,1.978
amorou,1.978
theorist,1.978
mean,1.978
