KEYTERMS,WEIGHT
woman,2.0
marti,1.987
poem,1.985
mart,1.98
dagger,1.978
verso,1.977
love,1.976
female,1.975
mujer,1.975
men,1.975
que,1.974
image,1.974
jos,1.974
poetry,1.974
man,1.973
character,1.973
sword,1.973
metaphor,1.973
cuba,1.973
copa,1.973
male,1.973
idealization,1.972
mujeres,1.972
oppressor,1.972
colonialist,1.972
