KEYTERMS,WEIGHT
reactor,2.0
ruling,1.999
mental,1.998
restart,1.997
court,1.997
cleanup,1.996
contamination,1.996
canal,1.995
agency,1.995
institute,1.994
home,1.993
waste,1.993
rule,1.993
director,1.993
report,1.992
company,1.992
license,1.991
million,1.991
stress,1.991
heart,1.989
billion,1.989
appeal,1.988
impact,1.988
resident,1.988
