KEYTERMS,WEIGHT
speedway,2.0
tax,1.95232105
city,1.9148687
developer,1.83922786
tif,1.80715734
tifs,1.7789824
mall,1.696606
million,1.5044506
district,1.47469267
kansa,1.40241045
school,1.3966374
peres,1.38748953
lawyer,1.35348746
property,1.34912875
money,1.33454537
theater,1.2757651
motor,1.266787
court,1.2640283
project,1.25033116
chicago,1.24565229
chesterfield,1.23792465
fort,1.23265742
yett,1.23019753
oriental,1.22970602
racetrack,1.21933326
