KEYTERMS,WEIGHT
nepal,2.0
perhap,1.992
nepalese,1.989
brightness,1.986
fairy,1.985
realise,1.985
sunlight,1.985
maoist,1.984
silence,1.983
country,1.982
mountain,1.982
sunset,1.982
climb,1.982
terrible,1.981
darkness,1.98
childhood,1.98
bright,1.98
imagine,1.979
village,1.979
memory,1.979
seeking,1.979
people,1.979
moment,1.978
describe,1.978
future,1.977
