KEYTERMS,WEIGHT
faith,2.0
poem,2.0
poetry,1.988
hardy,1.986
bone,1.986
christ,1.985
vacancy,1.984
religious,1.982
rise,1.982
love,1.982
peter,1.982
stranger,1.981
mountain,1.981
blessing,1.981
helplessly,1.98
lightning,1.98
child,1.98
christian,1.98
innocence,1.98
ern,1.98
write,1.98
prayer,1.979
sparrow,1.979
believe,1.979
