KEYTERMS,WEIGHT
berg,2.0
friar,1.984
hobhouse,1.983
arsenic,1.981
woman,1.98
cookie,1.98
myself,1.98
boyfriend,1.98
goodbye,1.979
knock,1.979
smell,1.978
look,1.978
walk,1.978
monument,1.978
try,1.978
camera,1.978
love,1.978
favorite,1.978
affair,1.978
cotton,1.977
talking,1.977
black,1.977
sister,1.977
mouth,1.977
