KEYTERMS,WEIGHT
bronte,2.0
france,1.986
professor,1.981
novel,1.98
villette,1.98
charlotte,1.98
gaskell,1.978
reader,1.977
critic,1.977
character,1.977
heroine,1.977
reception,1.976
woman,1.976
reut,1.976
eclectic,1.976
sensualist,1.976
symington,1.976
sweat,1.976
dublin,1.976
coarseness,1.976
marriage,1.976
literary,1.976
