KEYTERMS,WEIGHT
dialoghi,2.0
pescatori,1.988
ebreo,1.985
leone,1.983
dialogue,1.981
jewish,1.98
rossella,1.98
abravanel,1.98
translation,1.979
erotic,1.979
ficino,1.979
princeps,1.978
treatise,1.978
amore,1.978
unfolds,1.978
spanish,1.977
author,1.977
moses,1.977
encyclopedia,1.977
intellectual,1.977
decidedly,1.977
formidable,1.977
appealing,1.977
theology,1.977
sixteenth,1.976
