KEYTERMS,WEIGHT
val,2.0
love,1.93
night,1.899
maritime,1.882
sea,1.868
story,1.858
yacht,1.848
pirate,1.845
privateer,1.832
offshore,1.831
gatsby,1.828
bruccoli,1.802
cinderella,1.799
conradian,1.795
nautical,1.795
conrad,1.79
boatman,1.789
fiction,1.788
cannes,1.786
seafaring,1.786
plot,1.785
gender,1.783
ocean,1.783
imaginary,1.783
joke,1.782
