KEYTERMS,WEIGHT
brown,2.0
movie,1.998
stark,1.996
kephart,1.994
james,1.993
forr,1.989
studio,1.989
auburn,1.989
paramount,1.988
brownlow,1.987
flaherty,1.984
hollywood,1.983
alabama,1.983
mountaineer,1.982
highlander,1.982
father,1.982
filming,1.981
mountain,1.981
wagon,1.981
appalachian,1.981
helen,1.981
making,1.981
griffith,1.981
scrapbook,1.981
