KEYTERMS,WEIGHT
lesbian,2.0
gay,1.985
woman,1.982
lesbianism,1.978
bian,1.975
bians,1.974
testimony,1.974
love,1.973
community,1.973
graphies,1.973
book,1.973
personal,1.972
article,1.972
resource,1.972
medium,1.972
identity,1.972
retreat,1.972
feminist,1.972
contact,1.972
know,1.972
coming,1.972
therapy,1.971
movement,1.971
discrimination,1.971
list,1.971
