KEYTERMS,WEIGHT
woodville,2.0
chairman,1.997
burton,1.991
derbyshire,1.989
ambulance,1.989
territorial,1.985
edinburgh,1.984
command,1.984
officer,1.983
branch,1.983
district,1.983
hospital,1.982
royal,1.981
active,1.981
office,1.981
house,1.981
local,1.98
general,1.98
field,1.98
year,1.978
