KEYTERMS,WEIGHT
chaucer,2.0
courtly,1.99
poetry,1.988
parlement,1.988
parliament,1.986
dante,1.984
speech,1.984
foules,1.983
turtledove,1.982
dreamer,1.981
goose,1.981
medieval,1.979
english,1.979
eagle,1.979
boccaccio,1.979
urban,1.979
vernacular,1.979
speaker,1.979
style,1.979
community,1.979
merchant,1.979
middleton,1.978
plain,1.978
lower,1.978
upper,1.978
