KEYTERMS,WEIGHT
sappho,2.0
girl,1.985
love,1.978
song,1.977
man,1.976
woman,1.976
folk,1.975
speaker,1.975
cit,1.975
deserted,1.974
ròv,1.974
feeling,1.974
jealousy,1.974
psychosomatic,1.974
marcovich,1.974
devereux,1.973
poem,1.973
greek,1.973
sitting,1.973
symptom,1.973
xai,1.973
poetic,1.972
desertion,1.972
situation,1.972
jealous,1.972
