KEYTERMS,WEIGHT
marriage,2.0
slater,1.997
woodside,1.994
neurotic,1.991
woman,1.989
soldier,1.986
information,1.985
married,1.985
admit,1.985
author,1.985
reflect,1.984
working,1.982
expect,1.981
review,1.981
class,1.981
future,1.981
