KEYTERMS,WEIGHT
ralegh,2.0
desporte,1.993
farewell,1.986
bembo,1.985
amour,1.983
aurora,1.983
false,1.981
poem,1.981
heneage,1.98
contr,1.98
stanze,1.98
stanza,1.979
gorge,1.977
courtier,1.977
companion,1.977
harleian,1.976
viterbo,1.976
pietro,1.976
deepe,1.976
houghton,1.976
italian,1.976
dolce,1.976
gile,1.976
oracle,1.976
