KEYTERMS,WEIGHT
montaigne,2.0
aries,1.99
mortality,1.989
child,1.984
infant,1.982
grief,1.981
indifference,1.981
childhood,1.981
england,1.98
family,1.98
parental,1.979
screech,1.979
france,1.979
stone,1.979
birth,1.978
wrigley,1.978
frame,1.978
table,1.978
expectancy,1.978
population,1.978
english,1.978
century,1.978
exogenou,1.978
