KEYTERMS,WEIGHT
cassandra,2.0
robbie,1.997
black,1.989
homoerotic,1.986
bernard,1.983
rapist,1.982
identity,1.982
ricky,1.982
heterosexual,1.982
story,1.982
masculinity,1.98
whose,1.98
crime,1.98
victim,1.98
lesbian,1.979
homosexual,1.978
desire,1.978
jarrett,1.978
racist,1.978
trauma,1.978
african,1.977
hame,1.977
sexual,1.977
