WORDCOUNTS,WEIGHT
the,834
of,546
and,476
in,275
is,224
a,207
to,196
pound,176
s,169
as,128
or,105
p,94
for,90
that,87
his,87
usury,86
by,83
love,78
lady,74
troubadour,70
which,69
pp,63
not,63
this,57
it,54
an,52
with,52
from,51
see,48
its,47
sun,46
her,46
on,43
but,39
be,39
one,38
metaphor,37
he,36
are,36
only,35
all,33
cep,33
their,32
between,31
interest,29
can,29
money,28
these,28
at,27
other,27
poem,27
value,27
yet,26
light,26
sexual,25
ezra,25
so,25
natural,25
thus,24
such,24
makin,23
new,23
she,23
meaning,22
presence,22
like,22
usurer,21
within,20
de,20
language,20
troubadours,20
has,19
bertrán,19
even,19
splendor,19
being,18
daniel,18
no,18
university,18
swamp,18
also,18
time,18
nature,17
will,17
more,17
where,17
who,17
through,17
press,17
economic,16
poetry,16
absence,16
writings,16
casillo,16
desire,15
differences,15
signs,15
growth,15
original,15
each,15
have,15
robert,14
than,14
york,14
was,14
my,14
delay,14
would,14
itself,14
medieval,13
linguistic,13
they,13
into,13
hence,13
i,13
usurious,13
poet,13
eyes,13
if,12
true,12
nor,12
image,12
had,12
out,12
however,12
canto,12
things,12
stanza,12
never,12
arnaut,12
upon,12
maent,12
beloved,12
difference,12
per,11
le,11
thing,11
means,11
just,11
social,11
increase,11
source,10
production,10
might,10
derrida,10
sign,10
lover,10
erotic,10
how,10
traces,10
though,10
beauty,10
two,10
endless,10
man,10
origin,10
desires,10
intrinsic,10
topsfield,10
poems,10
truth,9
trans,9
e,9
tradition,9
verbal,9
there,9
system,9
sp,9
resembles,9
loss,9
supplementary,9
complete,9
metaphors,9
another,9
increment,9
then,9
must,9
over,9
middle,9
gold,9
later,8
use,8
trace,8
sr,8
supposedly,8
container,8
beautiful,8
words,8
flowers,8
some,8
cid,8
may,8
objects,8
always,8
roses,8
when,8
proper,8
lyrics,8
play,8
make,8
fair,8
me,8
sunlight,8
ages,8
perhaps,8
refers,8
distinction,8
translation,8
wilhelm,8
what,8
economy,8
form,8
goldin,8
lands,8
should,8
ultimate,7
history,7
confusion,7
mind,7
opposite,7
perigord,7
profit,7
whose,7
most,7
beyond,7
speaker,7
wealth,7
near,7
having,7
same,7
again,7
many,7
exchange,7
margin,7
noonan,7
implicitly,7
lines,7
face,7
world,7
bertran,7
distinctions,7
jove,7
does,6
courtly,6
formed,6
unnatural,6
before,6
passion,6
j,6
bernart,6
supplementation,6
signifier,6
surplus,6
moment,6
loan,6
without,6
rather,6
intermediary,6
cultural,6
cannot,6
because,6
well,6
ideal,6
london,6
place,6
we,6
least,6
plenitude,6
god,6
directions,6
double,6
ashley,6
fact,6
lack,6
forms,6
do,6
present,6
chain,6
flooded,6
woman,6
credit,6
herself,6
low,6
figures,6
abundance,6
often,6
constituted,6
provençal,6
here,6
provence,6
worth,6
metaphorical,6
them,6
women,6
trouvères,6
deferred,6
spring,6
notes,6
consumption,6
you,6
ventadorn,6
names,5
center,5
petals,5
first,5
derives,5
discipline,5
resemblances,5
dissemination,5
draw,5
far,5
throughout,5
difficulties,5
europe,5
price,5
third,5
cavalcanti,5
insofar,5
borrowing,5
canzon,5
chivalric,5
comparisons,5
heavenly,5
term,5
mediated,5
hopkins,5
memory,5
work,5
concept,5
status,5
own,5
monetary,5
order,5
says,5
single,5
sex,5
borrowed,5
us,5
considers,5
idea,5
mediation,5
outside,5
hand,5
heart,5
ironically,5
less,5
finally,5
white,5
figure,5
johns,5
been,5
any,5
known,5
different,5
enemy,5
evident,5
born,5
terms,5
evokes,5
while,5
cantos,5
little,5
endlessly,5
merchant,5
although,5
product,5
philosophy,5
comparison,5
early,5
church,4
ways,4
spirit,4
fixed,4
princeton,4
scapegoating,4
definition,4
senses,4
differential,4
those,4
takes,4
motion,4
sought,4
mythology,4
implies,4
point,4
identifies,4
human,4
central,4
dew,4
goddess,4
usurers,4
wind,4
back,4
difficulty,4
generation,4
according,4
addendum,4
absent,4
supplement,4
turn,4
derived,4
gk,4
fade,4
shell,4
praise,4
marks,4
quoted,4
process,4
n,4
absolute,4
view,4
incomplete,4
whom,4
economics,4
further,4
fourth,4
traced,4
something,4
appears,4
spiritual,4
gained,4
realm,4
t,4
good,4
contrast,4
seeds,4
results,4
finds,4
mimetic,4
timeless,4
second,4
nonetheless,4
attempt,4
about,4
repression,4
represents,4
neither,4
baltimore,4
ed,4
catalog,4
toward,4
essence,4
golden,4
observes,4
art,4
examples,4
represented,4
medium,4
vidal,4
peter,4
him,4
serves,4
filled,4
after,4
why,4
relationship,4
sometimes,4
vision,4
concluding,4
aether,4
pay,4
poets,4
text,4
excess,4
capital,4
did,4
best,4
goods,4
passage,4
works,4
merely,4
clarity,4
rose,4
quote,4
problem,4
supplemented,4
suggests,4
signify,4
both,4
turns,4
subject,4
jacques,4
d,4
defined,4
sexuality,4
speak,4
themselves,4
chicago,4
views,4
much,4
heliotropic,4
faber,4
capellanus,3
now,3
represent,3
originating,3
ibid,3
appear,3
essays,3
word,3
songs,3
hoarding,3
western,3
eye,3
turning,3
themes,3
romance,3
else,3
every,3
attempts,3
darkness,3
heliotropically,3
hatred,3
resemblance,3
follows,3
were,3
immortal,3
subsequent,3
depends,3
guide,3
existence,3
tie,3
right,3
deferring,3
marked,3
sheath,3
lyric,3
enveyos,3
translates,3
piere,3
resembling,3
pursuit,3
g,3
century,3
compared,3
gourmont,3
pure,3
mantram,3
rates,3
permits,3
deferral,3
canonists,3
adds,3
repayment,3
en,3
knew,3
cruellest,3
moreover,3
supposed,3
moves,3
thought,3
house,3
too,3
kulchur,3
odd,3
sterility,3
incapable,3
valleys,3
could,3
appearance,3
inherent,3
understood,3
war,3
heaven,3
your,3
gods,3
patriarchal,3
part,3
promiscuity,3
thoughts,3
knight,3
actually,3
rene,3
tolerance,3
remy,3
sense,3
angel,3
grass,3
phrase,3
long,3
code,3
replace,3
venice,3
productivity,3
wife,3
geographical,3
eternal,3
various,3
horses,3
procreation,3
whatever,3
simultaneously,3
inhabited,3
once,3
simultaneous,3
makes,3
culture,3
aristotle,3
law,3
towards,3
husband,3
john,3
end,3
great,3
external,3
purposes,3
belief,3
transparent,3
girard,3
intimate,3
cambridge,3
made,3
worship,3
unfair,3
passim,3
similar,3
meanings,3
reward,3
faces,3
times,3
high,3
mask,3
kept,3
imagination,3
m,3
flame,3
floral,3
imaginative,3
guillaume,3
relation,3
composite,3
define,3
sestina,3
sapphires,3
increasing,3
fully,3
substitution,3
undivided,3
lost,3
seen,3
castles,3
life,3
payment,3
composed,3
obstacle,3
resemble,3
stable,3
following,3
exorbitant,3
physical,3
temporal,3
loving,3
spontaneous,3
seem,3
gone,3
down,3
argue,3
circe,3
very,3
cultivation,3
emerges,3
hermes,3
agriculture,3
month,3
trope,3
add,3
agricultural,3
mere,3
theory,3
loved,3
waters,3
shakespeare,3
prestige,3
healthy,3
contain,3
role,3
divided,3
memories,3
writing,3
gain,3
our,3
false,3
commercial,3
argument,3
argues,3
quest,3
fulfillment,3
green,3
values,3
flooding,3
needs,3
given,3
among,3
final,2
go,2
margins,2
produces,2
adventitious,2
movement,2
unlawful,2
devious,2
poitiers,2
impossibility,2
market,2
berkeley,2
swiftly,2
introduction,2
likewise,2
paradoxically,2
needed,2
goff,2
kinds,2
properly,2
coincides,2
referring,2
loaned,2
pawnbroker,2
spep,2
nonmetaphorical,2
modern,2
univocal,2
wolf,2
ascends,2
tells,2
vegetation,2
track,2
chastity,2
signifies,2
labor,2
dompna,2
broadest,2
actual,2
dreams,2
flowing,2
seems,2
displacement,2
ans,2
together,2
emotion,2
vanishing,2
thanks,2
exalted,2
debt,2
reverdie,2
sunlit,2
meantime,2
stand,2
embody,2
behind,2
similarities,2
case,2
issue,2
denomy,2
splendors,2
amorous,2
audiart,2
king,2
nearly,2
branchas,2
distortion,2
marc,2
contiguous,2
sale,2
powers,2
illegitimate,2
richard,2
vital,2
doth,2
fine,2
taking,2
dissociate,2
say,2
conceptual,2
doubles,2
sent,2
fos,2
compares,2
along,2
enter,2
against,2
differentiating,2
relies,2
eliot,2
married,2
que,2
immediate,2
inflation,2
realized,2
hierarchy,2
assumes,2
ray,2
proteus,2
relations,2
consummated,2
consumer,2
signifiers,2
realization,2
vanished,2
unity,2
perspective,2
person,2
raises,2
body,2
highest,2
young,2
twice,2
find,2
semantic,2
drawn,2
section,2
cosmic,2
infinite,2
loans,2
perfect,2
civilization,2
essential,2
criticism,2
identification,2
operations,2
act,2
unified,2
english,2
pawn,2
l,2
phantom,2
na,2
ebro,2
vestige,2
reston,2
proportion,2
b,2
fat,2
decem,2
leaves,2
productive,2
animals,2
cowardly,2
mediate,2
supplements,2
pleasures,2
lives,2
daisies,2
sim,2
repeated,2
grounds,2
linked,2
days,2
attain,2
argued,2
age,2
acknowledges,2
defines,2
requires,2
adulterous,2
asks,2
instance,2
permanent,2
media,2
metal,2
fed,2
stands,2
paragraph,2
opening,2
result,2
erosion,2
hands,2
logocentric,2
persephone,2
recalls,2
depletion,2
valor,2
almost,2
wants,2
transactions,2
viewed,2
intensity,2
analogous,2
otherwise,2
jewish,2
possibility,2
coin,2
distinguishes,2
directly,2
basis,2
used,2
carries,2
lords,2
brought,2
discusses,2
explains,2
civil,2
related,2
showeth,2
universe,2
calculating,2
thematically,2
bankrupt,2
partiality,2
realms,2
sublimation,2
swamps,2
retentiveness,2
adequacy,2
arbitrary,2
around,2
calling,2
influence,2
shapes,2
manchester,2
choosing,2
longman,2
protect,2
name,2
sapphire,2
waiting,2
actions,2
coitus,2
society,2
led,2
demand,2
frederick,2
amors,2
sanctity,2
amatory,2
octave,2
expansion,2
montaignac,2
cloud,2
return,2
object,2
effacement,2
still,2
garden,2
woods,2
manifest,2
linguistically,2
contra,2
meanwhile,2
seeing,2
