WORDCOUNTS,WEIGHT
the,16
of,7
i,6
a,5
and,4
in,3
to,2
by,2
turistas,2
that,2
rich,2
with,2
was,2
at,1
heap,1
where,1
set,1
from,1
shanties,1
door,1
seasons,1
cowered,1
open,1
via,1
he,1
buzzards,1
hillside,1
travelling,1
bar,1
tijuana,1
cast,1
no,1
only,1
hopes,1
poncho,1
woman,1
arroyo,1
love,1
rings,1
instead,1
brush,1
santa,1
imps,1
guerilla,1
price,1
judy,1
mexican,1
grimy,1
wings,1
revolution,1
wished,1
inside,1
fingers,1
know,1
over,1
drink,1
some,1
hot,1
seen,1
windshield,1
each,1
adorned,1
garbage,1
had,1
swallow,1
my,1
for,1
their,1
homes,1
rag,1
did,1
hoping,1
as,1
shadows,1
left,1
claus,1
bottom,1
not,1
dirty,1
rushing,1
filth,1
stores,1
dark,1
raised,1
greetings,1
even,1
very,1
recognised,1
golden,1
saw,1
nickel,1
tires,1
eczemas,1
aztec,1
embrace,1
knees,1
or,1
taxiing,1
incognito,1
dust,1
miles,1
home,1
first,1
dregs,1
lover,1
flies,1
haggled,1
clutching,1
latin,1
turista,1
dime,1
hotel,1
ineffectually,1
fag,1
poverty,1
