WORDCOUNTS,WEIGHT
the,115
to,59
and,59
a,57
of,52
in,30
sturgeon,26
is,20
s,20
with,16
from,14
are,13
fish,13
as,12
spear,12
shanty,12
be,12
for,12
ice,11
by,11
wisconsin,11
at,10
he,10
his,10
was,10
up,10
m,9
i,9
have,9
it,8
all,8
water,8
out,8
an,8
can,8
spearers,7
h,7
most,7
that,7
has,7
this,7
would,7
decoy,7
decoys,7
they,6
their,6
university,6
or,6
but,6
into,6
many,6
wood,6
were,6
re,6
still,5
one,5
more,5
them,5
you,5
hole,5
feet,5
carved,4
spears,4
once,4
first,4
enough,4
spearing,4
barbs,4
sport,4
some,4
used,4
art,4
so,4
on,4
when,4
look,4
will,3
o,3
today,3
binkowski,3
any,3
something,3
winnebago,3
t,3
long,3
handle,3
over,3
worked,3
each,3
j,3
other,3
warm,3
time,3
onto,3
rashid,3
institute,3
because,3
secure,3
made,3
lake,3
resources,3
tines,3
people,3
welding,3
away,3
three,3
like,3
holes,3
oshkosh,3
off,3
bruch,3
even,3
shanties,2
york,2
metal,2
materials,2
way,2
provide,2
rope,2
sometimes,2
been,2
pull,2
stoves,2
weighted,2
inside,2
roads,2
who,2
seen,2
eight,2
speared,2
life,2
not,2
biology,2
river,2
history,2
home,2
then,2
light,2
just,2
pitchfork,2
these,2
simply,2
said,2
friend,2
only,2
published,2
every,2
also,2
set,2
quickly,2
others,2
season,2
natural,2
spearhead,2
eyes,2
frederick,2
lead,2
twenty,2
curious,2
great,2
p,2
become,2
new,2
fishing,2
closer,2
swim,2
scrap,2
kline,2
right,2
based,2
form,2
public,2
design,2
years,2
rustic,2
r,2
kathleen,2
work,2
bob,2
move,2
magazine,2
ready,2
sea,2
spearer,2
beer,2
became,2
ten,2
com,2
use,2
tied,2
snow,2
while,2
which,2
shacks,2
ronald,2
couple,2
mcaloon,2
such,2
open,2
own,2
nail,2
since,2
flying,2
grant,2
lakes,2
good,2
although,2
autumn,2
writer,2
piece,2
television,2
old,2
small,2
needs,2
between,2
ceiling,2
radio,2
research,2
traveler,2
corners,2
ropes,2
early,2
traditional,2
using,2
built,2
coal,2
spearfishing,2
schmitt,2
appeal,1
hl,1
hauled,1
book,1
things,1
handles,1
ers,1
ments,1
battle,1
critical,1
poor,1
now,1
smoke,1
twelve,1
interesting,1
litde,1
states,1
fueled,1
what,1
likely,1
whose,1
sentimental,1
prefer,1
biologist,1
various,1
common,1
pans,1
science,1
documen,1
scientific,1
tar,1
ac,1
usually,1
main,1
short,1
developed,1
how,1
signs,1
created,1
she,1
basic,1
cloud,1
iowa,1
nationwide,1
college,1
thircifrom,1
primarily,1
eli,1
lated,1
brings,1
e,1
referred,1
splashing,1
hitting,1
positioned,1
tary,1
alone,1
transformed,1
above,1
team,1
diver,1
establish,1
tel,1
make,1
string,1
bill,1
apfelbaum,1
beneath,1
rolled,1
backroads,1
wind,1
atten,1
length,1
zoology,1
html,1
documentaries,1
plenty,1
hold,1
why,1
chairs,1
selection,1
special,1
inspired,1
often,1
extra,1
inches,1
insu,1
gelatin,1
pipeline,1
rays,1
live,1
outreach,1
dead,1
education,1
english,1
federal,1
soggy,1
museum,1
get,1
sudden,1
recalled,1
easily,1
makes,1
flush,1
alongside,1
generator,1
dutton,1
meant,1
cough,1
drill,1
under,1
locally,1
pail,1
detachable,1
times,1
claims,1
freeze,1
throwing,1
ancient,1
taverns,1
opening,1
photographs,1
title,1
laid,1
otherwise,1
barrels,1
fifteen,1
uj,1
thinking,1
supervisor,1
complete,1
beast,1
days,1
following,1
decorah,1
same,1
senior,1
rabbit,1
comes,1
too,1
du,1
w,1
prevent,1
without,1
surround,1
must,1
registration,1
four,1
two,1
department,1
holiday,1
steel,1
underwater,1
fixed,1
round,1
being,1
anything,1
silos,1
known,1
surface,1
watching,1
crosse,1
warmed,1
happening,1
love,1
position,1
persuade,1
organizations,1
fire,1
aside,1
gawk,1
human,1
experimented,1
challenge,1
