WORDCOUNTS,WEIGHT
the,550
of,363
to,217
and,177
in,173
is,147
a,122
that,119
love,117
his,115
s,103
as,97
for,90
jonson,77
not,75
it,73
he,67
or,63
i,55
god,55
on,51
be,50
human,49
with,46
but,44
poem,42
much,41
too,40
son,38
we,37
father,34
may,33
an,33
are,33
which,31
this,30
by,30
they,29
christian,29
child,28
my,27
one,25
what,25
all,23
death,23
has,23
between,22
ben,21
at,20
if,20
even,20
its,19
sense,19
will,19
hope,19
first,18
than,18
when,18
from,18
such,17
consolation,17
no,17
man,17
kay,17
does,16
z,16
only,16
lines,16
line,15
these,15
children,15
affection,15
must,15
temporal,15
sake,14
can,14
iii,14
coverdale,13
appropriate,13
more,13
see,13
distinction,13
best,13
augustine,13
have,13
now,12
j,12
because,12
things,12
him,12
sonne,12
seneca,11
divine,11
sin,11
rather,11
was,11
further,11
kronenfeld,11
emotional,11
do,11
understanding,11
then,11
terms,11
grief,11
should,11
earthly,10
creation,10
right,10
framework,10
would,10
their,10
theological,10
loss,10
other,10
made,10
fike,10
like,10
so,10
attitude,10
true,9
something,9
vows,9
had,9
lent,9
own,9
says,9
makes,9
us,9
gifts,9
ad,9
text,9
natural,9
them,9
references,9
loved,9
difference,9
thus,8
parentheses,8
thee,8
appear,8
cannot,8
however,8
literature,8
value,8
indeed,8
gift,8
idolatry,8
why,8
loving,8
very,8
false,8
d,8
there,7
those,7
some,7
x,7
poetrie,7
thing,7
about,7
w,7
p,7
enjoy,7
boy,7
sinne,7
resolution,7
also,7
fact,7
hand,7
who,7
use,7
suggest,7
relationship,7
lost,7
life,7
here,7
form,7
problem,7
both,7
through,7
our,7
although,7
page,6
concerned,6
great,6
achieved,6
possible,6
point,6
treatise,6
whose,6
hopes,6
readings,6
friends,6
memory,6
well,6
place,6
literally,6
critics,6
object,6
yet,6
pp,6
nature,6
think,6
liking,6
gives,6
ordinary,6
itself,6
control,6
passage,6
attitudes,6
while,6
art,6
given,6
accept,6
you,6
resolve,5
way,5
trans,5
alone,5
acceptance,5
immortal,5
loose,5
state,5
reading,5
exist,5
insofar,5
ix,5
understand,5
just,5
edition,5
xi,5
italics,5
