WORDCOUNTS,WEIGHT
and,11
the,8
i,6
have,4
with,4
s,4
dusk,4
love,2
an,2
a,2
air,1
soft,1
from,1
to,1
weak,1
but,1
changing,1
too,1
by,1
clear,1
me,1
certain,1
no,1
clue,1
stones,1
definite,1
wrong,1
long,1
stemmed,1
in,1
towers,1
how,1
so,1
yes,1
right,1
give,1
shape,1
you,1
know,1
kind,1
inner,1
view,1
warmest,1
darkness,1
felt,1
r,1
watched,1
black,1
hue,1
night,1
all,1
of,1
old,1
hours,1
gentle,1
coarser,1
who,1
intent,1
morning,1
perspective,1
they,1
grew,1
dissent,1
outer,1
undefined,1
for,1
flowers,1
between,1
life,1
winters,1
seen,1
as,1
white,1
purpose,1
live,1
true,1
time,1
purple,1
lived,1
elizabeth,1
when,1
new,1
face,1
many,1
much,1
masks,1
place,1
take,1
meant,1
strong,1
grace,1
cold,1
think,1
unloose,1
men,1
behind,1
nothing,1
then,1
were,1
light,1
false,1
let,1
