WORDCOUNTS,WEIGHT
the,18
of,8
in,7
a,6
you,5
and,4
on,4
one,4
with,4
what,3
s,3
is,3
overcoat,2
it,2
your,2
salt,2
like,2
she,2
still,2
smith,2
dave,2
for,2
poems,2
hold,2
not,2
her,2
everything,2
i,2
snow,2
light,2
promised,1
something,1
hanging,1
comes,1
breaks,1
will,1
to,1
window,1
tendrils,1
press,1
now,1
received,1
notes,1
by,1
this,1
four,1
corner,1
hulls,1
illinois,1
aquarium,1
count,1
hhbhhhhabi,1
hai,1
ever,1
moments,1
today,1
dies,1
first,1
fish,1
beside,1
hunched,1
no,1
bush,1
snaking,1
playfully,1
t,1
hil,1
published,1
rounds,1
change,1
love,1
wakes,1
that,1
moment,1
earth,1
surge,1
bitch,1
poured,1
corners,1
flares,1
voice,1
so,1
rhythmic,1
pale,1
day,1
bhhhf,1
coilings,1
ii,1
trackless,1
shakers,1
biting,1
static,1
know,1
grass,1
almost,1
over,1
darkness,1
breath,1
who,1
lost,1
thing,1
iced,1
bk,1
envelops,1
goes,1
into,1
arm,1
wires,1
nor,1
long,1
self,1
risk,1
rushes,1
small,1
ice,1
tongue,1
aborted,1
remembered,1
try,1
ihb,1
book,1
blaze,1
nothing,1
gone,1
hhhhihi,1
jhi,1
would,1
could,1
straining,1
as,1
themselves,1
at,1
shadows,1
desperate,1
rides,1
hbha,1
suddenly,1
left,1
cumberland,1
table,1
can,1
be,1
its,1
rustle,1
h,1
out,1
tracks,1
new,1
trembling,1
circling,1
even,1
gray,1
room,1
plants,1
shift,1
expects,1
station,1
jhmhuii,1
under,1
pepper,1
university,1
terror,1
flapping,1
was,1
hhhhhhbhhhhhihhbhbhhhhhhai,1
rare,1
sickness,1
winter,1
fierce,1
foul,1
music,1
bubbles,1
which,1
then,1
beginning,1
false,1
note,1
cry,1
dusk,1
newspaper,1
riding,1
