WORDCOUNTS,WEIGHT
the,102
i,97
a,73
of,57
and,47
to,42
in,39
is,37
it,35
was,32
that,27
not,24
t,21
but,18
as,17
her,17
have,17
with,16
s,16
my,15
at,14
denise,13
for,13
on,13
songs,12
your,12
so,12
or,11
love,11
all,11
bonnie,11
there,11
bengali,11
you,11
me,10
had,10
are,10
think,10
would,10
she,9
r,9
this,9
we,9
what,8
if,8
one,8
by,8
line,8
work,8
be,8
they,7
know,7
did,7
th,7
his,6
been,6
from,6
first,6
more,6
them,6
abuse,6
poems,6
heart,6
were,6
y,6
little,6
seems,5
sometimes,5
says,5
about,5
too,5
m,5
has,5
don,5
literature,5
women,5
few,5
chicago,5
much,5
he,4
o,4
stain,4
who,4
life,4
j,4
w,4
these,4
rather,4
book,4
better,4
though,4
reading,4
dimock,4
cannot,4
crown,4
possible,4
levertov,4
cruelty,4
like,4
body,4
c,4
when,4
than,4
an,4
no,3
taken,3
rough,3
e,3
went,3
word,3
itself,3
send,3
sure,3
read,3
university,3
india,3
then,3
maybe,3
just,3
friend,3
new,3
last,3
right,3
can,3
translations,3
well,3
almost,3
reprinted,3
translated,3
both,3
some,3
say,3
through,3
very,3
literal,3
press,3
entirely,3
literally,3
people,3
doubleday,3
come,3
chosen,3
touch,3
anju,3
twentieth,3
good,3
te,3
century,3
after,3
back,3
poem,3
correspondence,3
am,3
taste,2
will,2
weighed,2
york,2
poison,2
raise,2
edge,2
l,2
across,2
ready,2
edward,2
whatever,2
above,2
make,2
mother,2
b,2
reception,2
anchor,2
feel,2
interpretation,2
face,2
foulest,2
ms,2
seeing,2
explanatory,2
bit,2
any,2
before,2
house,2
hang,2
way,2
wrong,2
fire,2
also,2
tyrant,2
law,2
hich,2
vp,2
mark,2
might,2
thrust,2
friends,2
asia,2
fact,2
idea,2
other,2
sing,2
could,2
great,2
pretty,2
time,2
out,2
chaste,2
gali,2
krishna,2
mind,2
written,2
hand,2
do,2
signs,2
couldn,2
less,2
see,2
tell,2
making,2
add,2
leaving,2
while,2
burning,2
shame,2
birth,2
bear,2
yo,2
met,2
point,2
except,2
part,2
razor,2
its,2
fouler,2
got,2
whole,2
place,2
which,2
couple,2
publisher,2
whetted,2
cruel,2
period,2
jr,2
lie,2
kind,2
hs,2
off,2
lin,2
several,2
ha,2
feet,2
certainly,2
young,2
left,2
wicked,2
even,2
should,2
shall,2
close,2
lyrics,2
society,2
sa,1
jut,1
may,1
difficult,1
suggest,1
f,1
go,1
proverb,1
girl,1
originally,1
mostly,1
second,1
done,1
whose,1
singer,1
lotus,1
cauot,1
note,1
irregular,1
collaborating,1
punch,1
van,1
sae,1
lot,1
recall,1
thiurcrlap,1
concerned,1
bulk,1
rtt,1
coanns,1
husband,1
indeed,1
happy,1
etbar,1
sort,1
truth,1
everyone,1
tried,1
extreme,1
ates,1
alternate,1
lines,1
iter,1
prett,1
nearly,1
ai,1
saba,1
hymns,1
wak,1
red,1
ald,1
breath,1
quat,1
directions,1
seen,1
collections,1
translation,1
judgment,1
examined,1
bears,1
haws,1
oyang,1
busband,1
rm,1
thias,1
earlier,1
ci,1
charm,1
ns,1
sending,1
jt,1
se,1
certain,1
brand,1
try,1
their,1
delicacy,1
artist,1
american,1
parts,1
abot,1
touched,1
put,1
ive,1
religious,1
