WORDCOUNTS,WEIGHT
the,48
of,31
to,24
in,20
and,19
as,13
are,11
is,11
a,9
or,8
that,7
it,5
may,5
also,5
be,5
devoted,4
this,4
magic,4
has,4
well,4
on,4
for,4
book,4
with,4
from,3
near,3
some,3
used,3
many,3
by,3
s,3
women,3
recipes,3
babylonian,3
pp,3
hebrew,3
magness,3
ancient,3
section,3
models,2
argument,2
but,2
material,2
procedures,2
love,2
medieval,2
volume,2
eastern,2
ceramic,2
three,2
jewish,2
limited,2
brief,2
sages,2
one,2
talmud,2
health,2
sexuality,2
settlement,2
sources,2
j,2
among,2
medicine,2
cosmetics,2
desired,2
illustrations,2
islamic,2
babylon,2
about,2
chicago,2
which,2
knots,2
studies,2
author,2
little,2
period,2
cited,2
university,2
there,2
beauty,2
person,2
scholars,2
those,2
though,2
believes,1
at,1
reading,1
survived,1
single,1
ultimately,1
until,1
ed,1
entitled,1
dan,1
will,1
literature,1
component,1
f,1
depth,1
consists,1
such,1
they,1
care,1
schools,1
unique,1
amulets,1
collective,1
them,1
availamong,1
relevant,1
must,1
consumed,1
most,1
less,1
second,1
due,1
strong,1
traditional,1
against,1
aid,1
archaeological,1
obstetrics,1
codex,1
cause,1
authors,1
gynecology,1
meant,1
rabbinical,1
lectual,1
gender,1
matter,1
no,1
only,1
without,1
sites,1
various,1
tracy,1
common,1
reminded,1
bloodletting,1
interest,1
provide,1
amorous,1
shortest,1
if,1
ease,1
contraception,1
bring,1
familiarity,1
review,1
sections,1
his,1
ferent,1
directly,1
architectural,1
divisions,1
akkadian,1
rationality,1
kegan,1
impotence,1
recognizable,1
helpful,1
intellems,1
her,1
number,1
useful,1
foster,1
purposes,1
so,1
general,1
paul,1
kabbalah,1
sexual,1
cology,1
interested,1
might,1
improve,1
require,1
parand,1
topic,1
horstmanshoff,1
writers,1
century,1
arab,1
sound,1
longest,1
manuscript,1
another,1
presentation,1
al,1
inbrought,1
vol,1
derive,1
preserved,1
leiden,1
dependently,1
substances,1
rather,1
assist,1
texts,1
suggests,1
recipe,1
copy,1
conmation,1
preservation,1
context,1
theoretical,1
copulation,1
data,1
doubt,1
sisting,1
been,1
make,1
h,1
middle,1
nature,1
magical,1
translated,1
geller,1
scope,1
ibn,1
gynethis,1
practical,1
knot,1
carmen,1
different,1
hoffman,1
center,1
leave,1
lack,1
d,1
written,1
article,1
eval,1
antiquity,1
body,1
trying,1
heart,1
reader,1
life,1
difin,1
attributed,1
kinds,1
taking,1
ligature,1
striking,1
part,1
analysis,1
eds,1
london,1
research,1
essays,1
allowing,1
very,1
decline,1
fall,1
example,1
area,1
honour,1
conception,1
contact,1
knowledge,1
third,1
p,1
see,1
judge,1
not,1
two,1
greek,1
relating,1
nails,1
quest,1
debate,1
types,1
louis,1
particularly,1
subject,1
early,1
studied,1
reference,1
visible,1
able,1
ticularly,1
east,1
unanswered,1
text,1
medisages,1
out,1
babylonia,1
necessity,1
far,1
basically,1
journal,1
conquest,1
me,1
inforbook,1
results,1
discussions,1
probbabylonia,1
female,1
borrowed,1
refers,1
jacobs,1
latter,1
much,1
source,1
sina,1
fifteenth,1
traditions,1
hair,1
discussed,1
people,1
objects,1
point,1
an,1
provides,1
questions,1
provided,1
was,1
m,1
robert,1
into,1
late,1
men,1
sheffield,1
ages,1
readers,1
childbirth,1
markham,1
how,1
bit,1
coitus,1
widely,1
were,1
biggs,1
stol,1
latin,1
bind,1
previous,1
medical,1
good,1
