WORDCOUNTS,WEIGHT
you,6
i,5
a,5
the,4
of,3
cat,2
to,2
but,2
ve,2
buford,2
and,2
my,2
like,2
out,2
before,2
what,1
floor,1
will,1
too,1
coffee,1
he,1
me,1
ever,1
magic,1
geographer,1
no,1
known,1
t,1
passed,1
defeat,1
woman,1
love,1
soda,1
later,1
long,1
good,1
fire,1
eggs,1
d,1
potatoes,1
spread,1
freelance,1
day,1
steady,1
fried,1
snores,1
missed,1
who,1
appear,1
around,1
had,1
after,1
on,1
wasn,1
told,1
heal,1
remember,1
stuck,1
other,1
one,1
gone,1
life,1
bread,1
shabby,1
down,1
drunk,1
train,1
about,1
called,1
fur,1
is,1
catnip,1
lbs,1
find,1
crawled,1
liked,1
face,1
food,1
re,1
man,1
there,1
goddess,1
was,1
into,1
enough,1
home,1
call,1
which,1
come,1
major,1
thinking,1
coat,1
just,1
