WORDCOUNTS,WEIGHT
the,673
of,491
and,489
in,370
eckhart,329
love,300
s,217
god,209
to,177
a,171
that,161
is,161
as,128
his,103
dw,87
pr,83
being,82
mysticism,74
it,69
for,69
und,63
one,58
with,58
also,56
sermon,54
soul,52
der,52
he,51
see,50
ibid,50
n,49
between,49
by,48
meister,46
an,46
into,44
lw,44
mystical,43
on,43
this,42
not,42
all,41
human,39
ist,38
intellect,35
which,35
self,33
german,32
minne,32
loves,31
e,29
die,29
g,28
divine,28
got,28
thought,28
only,28
through,28
i,27
but,27
creation,26
est,25
from,25
has,24
or,24
daz,24
knowledge,23
its,23
understanding,23
compare,22
relationship,21
union,20
more,20
language,20
like,20
since,19
without,19
detachment,19
ein,19
be,19
because,18
are,18
er,18
theology,18
liebe,17
thus,17
these,17
so,17
bernard,16
out,16
im,16
further,16
als,16
speculative,15
become,15
however,15
terms,15
does,14
if,14
pure,14
et,14
will,14
ed,14
him,14
can,14
who,14
mystik,14
at,13
affective,13
writings,13
why,13
metaphor,13
nature,12
such,12
von,12
beyond,12
flow,12
discussion,12
quod,12
niht,12
christian,12
caritas,12
sermons,12
them,12
des,12
vi,12
medieval,11
celestial,11
women,11
unity,11
latin,11
hierarchies,11
things,11
same,11
where,11
we,11
metaphysics,11
son,11
beloved,11
reading,10
within,10
lover,10
mcginn,10
perfect,10
apophasis,10
university,10
spirit,10
about,10
deus,10
two,10
power,10
reality,10
life,10
other,10
becomes,10
analysis,10
diu,10
you,10
einem,10
press,10
minnen,10
detached,10
wesen,10
way,9
mit,9
experience,9
oneness,9
ecstatic,9
neighbor,9
apophatic,9
signifiers,9
eckharts,9
humanity,9
indistinct,9
fluid,9
xl,9
john,9
forms,9
mystics,9
significant,9
deutschen,9
loving,9
what,9
up,9
zum,9
they,8
cannot,8
duality,8
truly,8
ipsum,8
most,8
das,8
relational,8
si,8
example,8
own,8
holy,8
spirituality,8
journey,8
predigt,8
goodness,8
new,8
another,8
nothing,8
would,8
itself,8
here,8
over,8
person,8
writes,8
while,8
both,8
mittelalter,7
eye,7
hence,7
clairvaux,7
desire,7
sein,7
zu,7
zur,7
some,7
sêle,7
nuptial,7
de,7
than,7
york,7
no,7
notion,7
b,7
their,7
dâ,7
minnet,7
freiburg,7
whom,7
well,7
q,7
durch,7
sô,7
amor,7
above,7
movement,7
dionysius,7
bridal,7
christ,7
father,7
use,7
amat,7
meanings,7
ontological,7
claims,7
any,7
text,7
perfectly,7
highest,7
distinctions,7
alle,6
constitutes,6
unite,6
bride,6
divinity,6
kern,6
sîn,6
signifier,6
central,6
yourself,6
wholly,6
may,6
rather,6
gottes,6
similar,6
se,6
category,6
ioh,6
quia,6
menschen,6
equally,6
fusion,6
esp,6
therefore,6
mechthild,6
under,6
al,6
she,6
name,6
everything,6
ground,6
three,6
liep,6
thomas,6
been,6
privileges,6
wan,6
eternally,6
dualism,6
identities,6
affectivity,6
particular,6
trinity,6
her,6
level,6
referential,6
birthing,6
seraphim,6
texts,6
should,6
m,5
names,5
bei,5
true,5
ways,5
nicht,5
presents,5
first,5
book,5
object,5
vnd,5
leben,5
reines,5
regarding,5
nn,5
against,5
dilectio,5
transcends,5
back,5
even,5
hollywood,5
how,5
process,5
ex,5
dar,5
was,5
langer,5
always,5
important,5
ihre,5
asserts,5
bekantnisse,5
your,5
part,5
hidden,5
order,5
discourse,5
dem,5
wesene,5
st,5
am,5
büchner,5
second,5
light,5
areopagite,5
magdeburg,5
herder,5
transcendental,5
éin,5
nichts,5
ecstasy,5
sap,5
have,5
maintains,5
discursive,5
comprehensive,5
distinction,5
selben,5
me,5
lovers,5
ouge,5
vision,5
creatures,5
exists,5
kreatur,5
then,5
dû,5
just,5
augustine,5
ich,5
loved,5
categories,5
middle,5
role,5
subject,5
our,5
argues,5
d,5
scholarship,5
