WORDCOUNTS,WEIGHT
the,76
of,50
to,36
and,34
in,33
a,30
he,25
is,23
s,19
his,18
i,17
that,16
but,15
with,14
it,12
as,12
not,12
for,12
prufrock,11
be,10
sterne,8
has,8
this,8
at,7
been,7
yorick,7
eliot,7
so,7
poem,7
hamlet,6
how,6
by,6
are,6
almost,6
lady,6
will,5
himself,5
then,5
my,5
have,5
you,5
should,5
figure,4
lines,4
who,4
make,4
about,4
meant,4
or,4
from,4
party,4
passage,4
do,4
him,4
fool,4
am,4
eternal,3
does,3
fear,3
thinking,3
arms,3
proposal,3
p,3
poetry,3
men,3
what,3
oh,3
say,3
people,3
which,3
would,3
an,3
off,3
on,3
may,2
tea,2
me,2
no,2
if,2
begin,2
they,2
their,2
one,2
dead,2
when,2
reference,2
thought,2
windows,2
prince,2
hair,2
was,2
into,2
bit,2
any,2
warren,2
quoted,2
morning,2
comes,2
ed,2
source,2
these,2
begins,2
first,2
known,2
else,2
love,2
more,2
here,2
dare,2
all,2
thinks,2
talking,2
had,2
words,2
fact,2
lazarus,2
simple,2
out,2
ridicule,2
dodges,2
legs,2
very,2
coat,2
there,2
shall,2
reading,2
meet,2
thin,2
perhaps,2
while,2
brooks,2
watkins,2
ridiculous,2
understanding,2
line,2
abandons,2
through,2
wedding,2
court,2
two,2
head,2
song,2
waste,2
use,2
laurence,2
question,2
nor,2
north,2
footman,2
own,2
language,2
subtle,2
lonely,2
sense,2
land,2
like,2
sharp,2
never,2
marriage,2
ear,2
communication,2
than,2
propose,2
close,2
leaning,2
go,1
speculate,1
smoke,1
unsure,1
table,1
o,1
child,1
essential,1
today,1
note,1
matter,1
indecision,1
common,1
way,1
rather,1
letters,1
assert,1
later,1
inadequacy,1
meaning,1
l,1
becauseand,1
plays,1
worthingham,1
ironic,1
polonius,1
truth,1
secrets,1
intended,1
perilous,1
college,1
death,1
notion,1
e,1
beheading,1
italics,1
seen,1
suggestion,1
above,1
revulsion,1
starts,1
force,1
comments,1
face,1
strands,1
b,1
wind,1
life,1
witness,1
rehearsing,1
often,1
white,1
mad,1
repeats,1
word,1
prefool,1
asserted,1
precious,1
criticism,1
english,1
cannot,1
yet,1
interpretation,1
months,1
ancholy,1
pahimself,1
mrs,1
worlds,1
dreams,1
many,1
genius,1
affect,1
sex,1
rises,1
seymour,1
temperament,1
matters,1
detail,1
us,1
seems,1
contemplation,1
literary,1
neglected,1
title,1
correlative,1
disappointment,1
presumably,1
light,1
constant,1
pipes,1
following,1
same,1
portentous,1
track,1
preoccupation,1
castigation,1
necktie,1
walcutt,1
w,1
already,1
women,1
leads,1
rehearse,1
experience,1
believed,1
organically,1
round,1
being,1
she,1
prethe,1
beside,1
t,1
wondering,1
picture,1
social,1
physical,1
shyness,1
pated,1
definite,1
modest,1
specifically,1
tient,1
certainly,1
symbol,1
name,1
appealing,1
plight,1
exclusive,1
fret,1
phrasing,1
think,1
pity,1
again,1
might,1
baptist,1
yours,1
cut,1
cutaway,1
attempt,1
reporting,1
believe,1
ask,1
grover,1
intellectual,1
friends,1
addition,1
sure,1
projects,1
country,1
j,1
allarms,1
remembered,1
lead,1
whom,1
other,1
overwhelming,1
gone,1
attire,1
michelangelo,1
collar,1
did,1
down,1
together,1
meldeed,1
plan,1
strength,1
moreover,1
choice,1
emotion,1
rich,1
time,1
swift,1
beshakespeare,1
verbal,1
able,1
concludes,1
grows,1
end,1
everything,1
substantially,1
visits,1
take,1
section,1
considerable,1
fashion,1
constantly,1
itch,1
serious,1
afraid,1
pillow,1
horse,1
puzzling,1
fun,1
purfrock,1
substantiation,1
henry,1
occupation,1
play,1
continuous,1
let,1
rootless,1
stock,1
untillazarus,1
soften,1
them,1
tragedy,1
whether,1
sentence,1
courage,1
references,1
issue,1
necessary,1
otherwise,1
sophisticated,1
alfred,1
wordy,1
your,1
firmly,1
central,1
bare,1
owing,1
unmade,1
nes,1
gives,1
streets,1
her,1
another,1
sexual,1
bitterly,1
day,1
failure,1
proposing,1
having,1
wonders,1
acme,1
some,1
possible,1
watched,1
embroidery,1
lap,1
used,1
intimate,1
object,1
presume,1
treated,1
made,1
boston,1
discovery,1
shawl,1
upon,1
john,1
bear,1
heart,1
reader,1
mounting,1
formal,1
cornelia,1
story,1
except,1
part,1
example,1
indicating,1
ishness,1
climax,1
easy,1
sblood,1
its,1
williamson,1
turns,1
elizabethan,1
description,1
poignant,1
explication,1
unhappy,1
letter,1
dignity,1
forgot,1
eliots,1
describe,1
gardner,1
lesson,1
lamplight,1
inhobby,1
balthe,1
interestingly,1
contains,1
stilted,1
relevance,1
nostalgic,1
learned,1
deflects,1
human,1
coming,1
exhibited,1
preoccupied,1
slight,1
our,1
come,1
clownmost,1
dusk,1
newspaper,1
cat,1
attraction,1
gib,1
difference,1
crapy,1
clear,1
since,1
reconsiders,1
objective,1
approach,1
helen,1
machine,1
interest,1
faces,1
crisis,1
alit,1
pin,1
course,1
moment,1
times,1
although,1
occurs,1
exquisite,1
smith,1
define,1
idiom,1
etherized,1
mermaids,1
writer,1
next,1
settling,1
order,1
reverie,1
reaches,1
quite,1
lugg,1
nag,1
long,1
latter,1
anybody,1
summon,1
gets,1
middleaged,1
fog,1
specific,1
charles,1
west,1
few,1
back,1
prominent,1
between,1
pare,1
passages,1
downed,1
allusion,1
young,1
narrow,1
c,1
exactly,1
johnson,1
pm,1
braceleted,1
satirical,1
clever,1
d,1
james,1
formulate,1
generally,1
bachelor,1
up,1
london,1
element,1
baroque,1
even,1
mimicry,1
slightly,1
given,1
lay,1
look,1
immediately,1
among,1
dissiance,1
