WORDCOUNTS,WEIGHT
the,14
of,3
a,3
and,3
love,3
buried,2
in,2
like,2
their,2
here,2
mosquitoes,2
my,2
whine,2
through,2
you,2
not,2
i,1
kiss,1
where,1
fretwork,1
bible,1
cry,1
body,1
thrown,1
s,1
spider,1
rabbit,1
forest,1
wheel,1
mountain,1
under,1
wings,1
sacks,1
gulfs,1
pile,1
gaseous,1
down,1
andon,1
blotted,1
as,1
shuttered,1
black,1
warm,1
patrick,1
poem,1
drowning,1
ups,1
fowl,1
feel,1
word,1
herons,1
is,1
beside,1
bag,1
whiskey,1
kisses,1
secret,1
cottage,1
lake,1
close,1
marsh,1
falls,1
clothes,1
still,1
bloodstained,1
stove,1
dead,1
its,1
his,1
tenant,1
light,1
farmer,1
dark,1
sometimes,1
lies,1
our,1
drag,1
wild,1
spaces,1
