WORDCOUNTS,WEIGHT
the,271
of,163
and,128
to,100
in,96
a,90
is,86
as,45
love,40
s,39
it,38
i,34
death,34
bataille,32
by,32
with,31
one,26
that,26
for,25
an,23
are,22
we,21
this,21
his,19
l,19
from,19
nature,17
de,16
its,16
which,15
not,15
her,15
on,15
all,14
woman,14
they,13
man,13
la,13
at,12
self,12
being,11
desire,11
p,11
taboo,11
poetry,11
violence,11
or,11
but,11
suffering,11
women,10
point,10
et,10
am,10
me,10
life,10
our,10
than,9
no,9
ce,9
more,9
toward,9
new,9
je,9
theory,9
be,9
say,8
poem,8
out,8
rougemont,8
world,8
she,8
who,8
eroticism,8
press,8
you,8
into,7
has,7
erotic,7
their,7
let,7
violent,7
through,7
recent,7
each,6
western,6
before,6
there,6
georges,6
my,6
joy,6
he,6
gender,6
us,6
une,6
mort,6
men,6
un,6
wagner,6
while,6
have,6
if,5
suis,5
sacred,5
est,5
such,5
lover,5
body,5
york,5
act,5
university,5
war,5
appears,5
because,5
le,5
will,5
separation,5
hold,5
schultz,5
also,5
many,5
another,5
open,5
language,5
individual,5
can,5
male,5
what,5
karla,5
transgression,5
toute,5
difference,5
erotism,5
d,5
experience,4
passion,4
j,4
erotisme,4
moment,4
find,4
myself,4
yes,4
qui,4
could,4
pure,4
feminine,4
example,4
own,4
boundaries,4
up,4
religious,4
two,4
hand,4
pleasure,4
essay,4
been,4
dans,4
mother,4
version,4
text,4
loving,4
excess,4
pour,4
living,4
day,4
writes,4
poems,4
sexuality,4
child,3
individuated,3
myth,3
uterus,3
laid,3
concretely,3
rational,3
other,3
reading,3
romanticism,3
limitless,3
que,3
against,3
turn,3
differently,3
terror,3
rather,3
english,3
en,3
notion,3
cixous,3
space,3
means,3
image,3
edition,3
closely,3
found,3
further,3
equally,3
singing,3
tristan,3
however,3
psychological,3
calls,3
devant,3
both,3
sense,3
multitude,3
adhere,3
taken,3
female,3
dread,3
still,3
vie,3
yet,3
pp,3
sex,3
light,3
ed,3
french,3
longer,3
contemporary,3
do,3
see,3
practice,3
gives,3
imagine,3
understanding,3
piercy,3
were,3
taboos,3
like,3
adorno,3
european,3
norton,3
following,3
habermas,3
sexton,3
loved,3
bodies,3
annihilation,3
seeks,3
themselves,3
ars,2
does,2
page,2
way,2
indicated,2
created,2
fingers,2
needed,2
complex,2
deepest,2
live,2
murder,2
conscious,2
history,2
holding,2
