WORDCOUNTS,WEIGHT
the,13
i,13
to,6
a,6
my,6
in,5
her,5
you,5
who,5
of,5
she,4
love,4
him,4
do,4
at,3
he,3
his,3
m,3
and,3
s,3
as,3
katharine,2
want,2
so,2
glass,2
off,2
never,2
whitcomb,2
for,2
wisconsin,2
down,2
can,2
with,2
t,2
guitar,2
poetry,2
something,1
institute,1
thrust,1
climb,1
thudding,1
tell,1
house,1
from,1
dakota,1
rosas,1
walk,1
both,1
by,1
soft,1
run,1
retelling,1
three,1
halls,1
me,1
weir,1
ever,1
well,1
said,1
south,1
no,1
cesar,1
rickie,1
leans,1
hurt,1
told,1
laughing,1
acid,1
swing,1
trust,1
ray,1
ll,1
lee,1
later,1
held,1
that,1
every,1
leaving,1
has,1
reach,1
husband,1
plays,1
happy,1
d,1
fellow,1
gorgeous,1
play,1
stevie,1
set,1
march,1
colorado,1
high,1
fingers,1
birthday,1
nearly,1
voice,1
mountain,1
might,1
kind,1
annoyed,1
metal,1
shivering,1
anyone,1
dorm,1
future,1
sharp,1
over,1
madison,1
towards,1
publisherfor,1
water,1
j,1
manuscript,1
talking,1
saints,1
drifting,1
dog,1
bob,1
calming,1
ruth,1
on,1
church,1
talk,1
bought,1
remember,1
enough,1
one,1
body,1
ribs,1
eyes,1
don,1
could,1
radio,1
creative,1
white,1
sight,1
wedding,1
about,1
afraid,1
guild,1
left,1
is,1
nobody,1
rockers,1
stroke,1
contacts,1
cooling,1
not,1
listen,1
be,1
shot,1
ides,1
months,1
when,1
seeking,1
link,1
face,1
jimi,1
pete,1
herfirst,1
flush,1
read,1
kids,1
room,1
beowulf,1
bad,1
forest,1
wanted,1
we,1
families,1
university,1
c,1
people,1
just,1
writing,1
jones,1
was,1
wire,1
last,1
leg,1
men,1
mind,1
behind,1
rolling,1
our,1
afternoon,1
drove,1
full,1
kenyon,1
carpet,1
review,1
chain,1
but,1
