WORDCOUNTS,WEIGHT
the,937
of,617
and,375
in,368
a,277
nuuraa,245
to,244
thai,128
as,127
that,126
is,124
s,115
kelantanese,110
his,94
are,83
with,79
from,72
malay,71
for,69
ritual,65
by,64
an,64
their,63
on,61
he,56
was,55
th,54
not,52
it,46
have,46
who,45
has,42
kelantan,42
had,39
social,39
p,38
thais,37
love,36
be,35
at,34
into,33
they,32
i,32
most,32
power,32
through,31
some,30
see,30
crocodile,29
this,29
society,29
which,29
between,29
magic,28
women,25
were,25
during,25
these,25
its,24
ancestral,24
or,23
been,23
all,22
university,22
chinese,22
pp,22
also,22
village,21
theatre,21
waan,21
performance,21
cultural,21
southern,21
but,21
sanee,20
actor,20
state,19
within,19
both,19
performer,18
often,18
baan,18
sacred,17
spirits,17
my,17
drama,17
thailand,17
many,17
him,17
form,17
magical,17
malays,17
men,16
although,16
other,15
human,15
only,15
southeast,15
can,15
persona,15
one,14
being,14
animals,14
crocodiles,14
genre,14
villagers,14
malaysian,14
khaathaa,14
johnson,14
such,13
even,13
well,13
part,13
press,13
culture,13
forms,13
performances,13
like,13
theatrical,13
studies,12
there,12
community,12
since,12
chan,12
out,12
maanohraa,12
irving,12
asian,12
so,12
performing,12
temple,12
buddhist,12
ancestors,12
animal,12
never,12
liminal,11
himself,11
sorcery,11
could,11
lumpur,11
actors,11
golomb,11
world,11
lit,11
kuala,11
dance,11
belief,11
after,11
structure,11
symbolic,11
did,11
historical,11
rural,11
art,11
popular,11
singapore,11
if,10
culturally,10
aun,10
gendered,10
than,10
heard,10
rebirth,10
perform,10
sao,10
when,10
initiation,10
ethnic,10
liminality,10
believed,10
malaysia,10
despite,10
unlike,9
humans,9
process,9
m,9
result,9
term,9
performed,9
used,9
categories,9
people,9
status,9
stage,9
villages,9
will,9
therefore,9
performers,9
turner,9
identity,9
morality,9
nora,9
story,9
context,9
analysis,9
considered,9
associated,9
past,9
her,9
themselves,9
e,8
government,8
trance,8
troupes,8
roger,8
due,8
how,8
similar,8
study,8
communities,8
medicines,8
brokers,8
music,8
magician,8
few,8
various,8
etc,8
ed,8
members,8
more,8
sometimes,8
tumpat,8
behaviour,8
twelve,8
life,8
them,8
spells,8
years,8
classificatory,8
common,7
spirit,7
bangkok,7
long,7
manora,7
bai,7
asia,7
words,7
apprentice,7
central,7
g,7
refer,7
journal,7
may,7
ceremony,7
included,7
found,7
teacher,7
symbolically,7
feminine,7
knowledge,7
settlement,7
small,7
south,7
opposites,7
female,7
water,7
new,7
number,7
reborn,7
she,7
usually,7
kershaw,7
forest,7
shadow,7
living,7
seductive,7
powerful,7
states,7
traditional,7
large,6
denied,6
system,6
rather,6
makyong,6
certain,6
river,6
viewed,6
population,6
symbols,6
douglas,6
narratives,6
rituals,6
we,6
order,6
oral,6
dramatic,6
narathiwat,6
role,6
islam,6
pointed,6
time,6
classical,6
man,6
secular,6
spoke,6
gender,6
situated,6
upon,6
including,6
refers,6
attraction,6
become,6
attracted,6
institution,6
entertainment,6
any,6
anthropology,6
urban,6
son,6
come,6
north,6
observed,6
national,6
include,6
land,6
ponde,6
speak,6
informants,6
corpse,6
jajahan,5
meaning,5
naang,5
settlements,5
complex,5
amongst,5
skeat,5
experience,5
musical,5
menstruation,5
nature,5
narrative,5
political,5
existence,5
dialect,5
king,5
theeb,5
menora,5
possessing,5
throughout,5
buddhism,5
young,5
phii,5
opposed,5
york,5
possession,5
preparing,5
active,5
danger,5
possibly,5
house,5
called,5
access,5
oil,5
late,5
further,5
however,5
aspects,5
singhaurn,5
london,5
indigenous,5
place,5
yusoff,5
ethnicity,5
no,5
around,5
boundaries,5
annual,5
notes,5
chin,5
short,5
make,5
once,5
ke,5
under,5
restricted,5
purity,5
emotional,5
magicians,5
