WORDCOUNTS,WEIGHT
my,9
and,6
i,6
as,5
the,4
to,4
in,4
of,4
like,3
a,3
this,2
me,2
max,2
baby,2
his,2
toward,2
lap,2
are,2
on,2
s,2
with,2
time,2
sweet,2
breaths,1
where,1
war,1
spring,1
from,1
dying,1
only,1
rage,1
mine,1
march,1
but,1
girl,1
now,1
scary,1
he,1
colicky,1
two,1
brightest,1
backward,1
have,1
forth,1
page,1
moments,1
today,1
first,1
tread,1
gentled,1
no,1
verse,1
gnawing,1
exit,1
lapbaby,1
love,1
that,1
every,1
flared,1
husband,1
her,1
while,1
both,1
everyone,1
wildsmith,1
months,1
daddy,1
myself,1
when,1
after,1
fretful,1
lucky,1
standard,1
arm,1
dreams,1
says,1
make,1
nightmares,1
family,1
father,1
woozy,1
dog,1
bitsy,1
rocks,1
puppy,1
blending,1
squirmer,1
d,1
outside,1
fat,1
nudging,1
brought,1
our,1
fed,1
say,1
young,1
found,1
sleep,1
understanding,1
lay,1
overcome,1
is,1
sang,1
blessings,1
arms,1
easy,1
milk,1
warming,1
always,1
appalj,1
barely,1
fears,1
new,1
sheets,1
consuming,1
food,1
dana,1
tire,1
providence,1
worms,1
old,1
soon,1
world,1
belly,1
seeing,1
we,1
kid,1
past,1
us,1
bed,1
mange,1
rocked,1
lullabied,1
big,1
last,1
sparklers,1
enough,1
rest,1
home,1
afternoon,1
rarely,1
pup,1
millenium,1
just,1
crook,1
shall,1
snug,1
