WORDCOUNTS,WEIGHT
the,439
of,269
in,162
a,134
to,130
and,115
de,91
is,73
folk,55
song,55
i,52
poetry,51
it,50
that,50
by,47
this,46
la,44
was,38
que,36
his,36
s,34
with,34
for,31
no,30
religious,29
be,29
not,28
songs,27
their,27
spanish,26
love,26
on,26
or,25
el,24
from,24
are,23
but,23
as,23
have,23
an,22
me,22
poets,22
saint,22
who,20
dark,19
one,18
into,18
madrid,18
y,18
ed,18
had,17
been,17
them,17
which,16
they,15
sixteenth,15
my,15
en,14
we,14
del,14
imagery,14
these,14
john,14
secular,14
if,13
has,13
garcilaso,13
morena,13
its,13
will,13
he,13
were,13
spain,13
popular,13
at,12
first,12
poet,12
you,12
may,11
more,11
soy,10
god,10
profane,10
great,10
se,10
poems,10
yo,10
t,9
century,9
poem,9
alonso,9
white,9
color,9
alin,9
see,9
por,9
text,9
learned,8
human,8
how,8
soul,8
peasant,8
spiritual,8
los,8
mi,8
when,8
am,8
read,8
same,8
also,8
centuryjournal,8
medrano,8
her,8
little,8
now,7
since,7
written,7
some,7
morenas,7
university,7
example,7
poesfa,7
al,7
would,7
so,7
poetic,7
can,7
know,7
cross,7
mysteries,6
english,6
modern,6
being,6
cancionero,6
there,6
last,6
con,6
divine,6
sonnet,6
whose,6
noche,6
w,6
aunque,6
obras,6
verse,6
place,6
girl,6
only,6
published,6
other,6
vega,6
do,6
renaissance,6
use,6
like,6
him,6
lo,6
lost,6
juan,6
es,6
often,6
known,6
ni,6
what,6
don,6
both,6
until,6
m,5
way,5
medieval,5
mystical,5
thus,5
gongora,5
even,5
than,5
without,5
ignatius,5
black,5
just,5
mary,5
most,5
courtly,5
came,5
could,5
meditation,5
because,5
lope,5
line,5
part,5
few,5
led,5
bread,5
about,5
si,5
sing,5
sung,5
caballero,5
cruz,5
where,5
greatest,5
jose,5
express,5
lady,5
sacred,5
esta,5
centuries,5
then,5
cuando,5
between,5
far,5
bien,5
through,5
press,5
writing,5
traditional,5
o,4
large,4
ways,4
before,4
fifteenth,4
quiero,4
all,4
j,4
sexual,4
very,4
quita,4
exercises,4
turn,4
mystic,4
find,4
olmedo,4
counterfeiting,4
bruce,4
tradicional,4
called,4
well,4
christianity,4
work,4
whole,4
begins,4
away,4
sense,4
gato,4
night,4
este,4
oro,4
hair,4
second,4
make,4
jesus,4
under,4
two,4
many,4
time,4
new,4
sebastian,4
readers,4
everyday,4
less,4
como,4
made,4
tipo,4
virgin,4
poesia,4
wardropper,4
petrarchist,4
general,4
imagination,4
seen,4
espanola,4
life,4
each,4
best,4
girls,4
want,4
almost,4
city,4
alla,4
our,4
difficult,3
moreno,3
produces,3
investigaciones,3
alone,3
villancico,3
word,3
completas,3
studies,3
divinized,3
long,3
negra,3
might,3
words,3
book,3
simple,3
religion,3
shepherd,3
those,3
manrique,3
fonte,3
point,3
lyric,3
cited,3
nuestro,3
such,3
old,3
keep,3
ha,3
castilian,3
glossing,3
baroque,3
sin,3
l,3
process,3
after,3
tan,3
means,3
changes,3
consejo,3
latin,3
n,3
cientificas,3
superior,3
follow,3
union,3
method,3
