WORDCOUNTS,WEIGHT
the,157
of,98
in,73
a,57
catullus,55
to,51
and,48
is,40
as,31
love,28
which,25
this,25
it,23
that,23
amor,21
poem,21
he,17
was,17
on,17
not,16
his,16
p,16
s,15
for,15
an,15
be,14
by,13
or,12
first,12
i,12
lesbia,11
with,11
line,11
cf,11
at,10
may,10
mea,10
more,10
promises,9
have,9
if,8
word,8
roman,8
there,8
has,8
such,8
but,7
passion,7
than,7
oportet,7
lover,7
new,7
however,7
her,7
sense,7
phrase,7
between,7
couplet,7
f,6
now,6
me,6
epigram,6
means,6
seems,6
something,6
toward,6
nature,6
words,6
tuo,6
foedus,6
expression,6
writing,6
language,6
vita,6
greek,6
does,5
meaning,5
amore,5
ex,5
they,5
interpretation,5
from,5
two,5
my,5
found,5
ambiguity,5
what,5
gives,5
ross,5
et,5
bond,5
like,5
would,5
you,5
kind,5
contrast,5
traditional,5
so,5
should,5
where,4
second,4
lovers,4
rather,4
lines,4
life,4
kinds,4
oxford,4
true,4
then,4
here,4
nulla,4
parte,4
are,4
tradition,4
nevertheless,4
last,4
own,4
promise,4
est,4
attitude,4
its,4
himself,4
infatuation,4
reperta,4
ut,4
course,4
david,4
te,4
marriage,4
dicit,4
much,4
we,4
will,3
awkward,3
o,3
how,3
proponis,3
velle,3
e,3
who,3
them,3
certain,3
aeternum,3
one,3
use,3
erotic,3
makes,3
consider,3
water,3
v,3
cit,3
scribere,3
w,3
only,3
vere,3
other,3
important,3
again,3
had,3
d,3
idea,3
seem,3
believe,3
out,3
poetry,3
reading,3
mulier,3
verse,3
merrill,3
poems,3
cognovi,3
example,3
op,3
nosse,3
difference,3
se,3
konstan,3
amicitiae,3
sed,3
poet,3
sanctae,3
examine,3
even,3
sappho,3
perducere,2
final,2
eternal,2
syntax,2
nubere,2
york,2
forever,2
no,2
way,2
act,2
fuit,2
been,2
feeling,2
subject,2
pleasant,2
brief,2
notion,2
lasting,2
allen,2
view,2
bears,2
says,2
b,2
evanescent,2
enduring,2
solum,2
awareness,2
moreover,2
