WORDCOUNTS,WEIGHT
the,384
of,240
in,158
s,99
and,85
to,82
a,81
as,53
was,52
de,50
by,50
that,49
this,42
painting,41
is,41
le,39
art,35
la,34
it,30
for,30
on,30
l,29
with,28
n,27
be,26
love,25
perrault,22
first,22
his,22
which,22
her,21
brun,20
corinthian,20
maid,20
du,19
et,19
an,19
edition,18
from,18
cupid,17
i,17
have,17
had,16
not,16
version,16
en,15
frontispiece,15
pope,15
paris,15
rosenblum,15
origin,14
legend,14
he,14
story,14
print,14
at,13
poem,13
drawing,13
also,13
see,13
gribelin,13
she,13
d,13
charles,13
sandrart,12
century,12
levitine,12
been,12
who,12
qu,12
des,12
one,11
graphica,11
ce,11
dufresnoy,11
arte,11
invention,10
peinture,10
qui,10
il,10
hand,10
would,10
arts,10
sur,10
junius,10
there,9
fig,9
plus,9
image,9
its,9
time,9
translation,9
shadow,9
are,9
wall,9
later,8
latin,8
taught,8
girl,8
ed,8
known,8
engraving,8
history,7
such,7
may,7
les,7
however,7
pliny,7
london,7
will,7
elle,7
or,7
published,7
more,7
john,7
eighteenth,7
university,7
alexander,7
son,7
press,7
early,7
fut,6
before,6
sources,6
written,6
vol,6
point,6
himself,6
que,6
young,6
iconography,6
mur,6
though,6
y,6
second,6
oxford,6
these,6
amour,6
appeared,6
un,6
face,6
any,6
subject,6
guiding,6
sa,5
does,5
english,5
england,5
editions,5
graham,5
shepherd,5
robert,5
beaux,5
lover,5
illustration,5
teacher,5
too,5
w,5
my,5
could,5
p,5
out,5
well,5
but,5
two,5
only,5
volume,5
lamp,5
fact,5
new,5
nicolas,5
made,5
were,5
david,5
we,5
origine,5
lines,5
bulletin,5
pour,5
while,5
role,5
between,5
should,5
now,4
runciman,4
bosse,4
tailpiece,4
trace,4
title,4
being,4
piles,4
book,4
date,4
est,4
cabinet,4
dr,4
some,4
treatise,4
cette,4
clay,4
nor,4
main,4
earlier,4
most,4
important,4
found,4
une,4
pommier,4
work,4
visage,4
identified,4
above,4
about,4
lampe,4
ne,4
same,4
luy,4
another,4
simon,4
discovered,4
so,4
amore,4
von,4
me,4
lovers,4
george,4
figure,4
seen,4
visual,4
dans,4
berger,4
detail,4
potter,4
did,4
outline,4
representation,4
shown,4
c,4
they,3
cast,3
j,3
allan,3
oval,3
available,3
tradition,3
great,3
has,3
discuss,3
representations,3
account,3
cited,3
dryden,3
letter,3
dessein,3
sherburn,3
since,3
moment,3
