WORDCOUNTS,WEIGHT
the,11
of,9
a,7
we,6
to,5
lie,5
down,5
your,4
in,4
you,4
s,4
light,4
let,4
it,3
love,3
for,3
moon,3
with,3
us,3
something,2
ones,2
earth,2
t,2
that,2
would,2
and,2
who,2
they,2
nothing,2
is,2
not,2
out,2
even,2
re,2
sun,2
erring,1
cast,1
what,1
tell,1
strained,1
won,1
solar,1
this,1
own,1
system,1
transmit,1
making,1
have,1
copernicus,1
refuse,1
shades,1
said,1
speaking,1
first,1
matter,1
only,1
wonder,1
doesn,1
fiery,1
aware,1
nuisance,1
beyond,1
stars,1
gibbous,1
spin,1
good,1
double,1
if,1
sources,1
wrong,1
twotoned,1
instead,1
david,1
has,1
failed,1
evening,1
more,1
nest,1
d,1
till,1
emerson,1
really,1
value,1
smaller,1
deduced,1
testaments,1
barely,1
nearly,1
garbling,1
kind,1
are,1
knew,1
lost,1
spheres,1
cosmically,1
believing,1
interfere,1
ourselves,1
nor,1
least,1
sleepwalking,1
around,1
sky,1
small,1
morning,1
crescent,1
strands,1
different,1
outer,1
remember,1
large,1
their,1
shines,1
penumbral,1
eyes,1
wise,1
eclipse,1
say,1
through,1
understanding,1
at,1
shadows,1
decline,1
half,1
about,1
joy,1
join,1
once,1
nobody,1
single,1
teachers,1
holmes,1
time,1
its,1
rounding,1
like,1
caught,1
dark,1
larger,1
song,1
up,1
raising,1
lovely,1
makes,1
lopsided,1
everything,1
while,1
old,1
during,1
dust,1
than,1
i,1
cone,1
hair,1
understands,1
smoothly,1
objects,1
wagoner,1
neither,1
seems,1
today,1
puzzle,1
phase,1
our,1
shadow,1
do,1
somewhere,1
full,1
those,1
before,1
sherlock,1
just,1
though,1
