WORDCOUNTS,WEIGHT
the,23
a,9
and,9
to,6
he,6
of,6
on,5
his,5
car,5
in,5
her,4
head,4
as,4
little,4
girl,3
whose,3
she,3
gentleman,3
him,3
rested,3
stout,3
eyes,3
with,3
stick,3
at,2
from,2
it,2
but,2
robeson,2
by,2
until,2
held,2
that,2
so,2
an,2
ran,2
who,2
some,2
still,2
never,2
few,2
s,2
other,2
one,2
pretty,2
looked,2
i,2
was,2
mr,2
bunch,2
po,1
may,1
creature,1
playfully,1
stopped,1
elderly,1
bent,1
discovered,1
loosely,1
tow,1
situation,1
have,1
scarcely,1
side,1
flower,1
op,1
placed,1
tears,1
heartless,1
rvas,1
lady,1
stuart,1
lifted,1
followed,1
if,1
mother,1
street,1
every,1
lively,1
unfeeling,1
stood,1
love,1
they,1
bright,1
ard,1
sition,1
toward,1
summers,1
exception,1
filled,1
off,1
view,1
lost,1
watched,1
all,1
old,1
skipping,1
rosebud,1
liberty,1
passengers,1
movement,1
back,1
flowers,1
passenger,1
conduct,1
did,1
taking,1
difficulty,1
story,1
single,1
young,1
accompanied,1
picked,1
half,1
about,1
appeared,1
afraid,1
arranged,1
once,1
looking,1
telling,1
philadelphia,1
enter,1
uninviting,1
were,1
changed,1
when,1
incident,1
roused,1
end,1
paces,1
alighted,1
glance,1
among,1
man,1
us,1
worn,1
occasion,1
darling,1
ago,1
gambolled,1
said,1
had,1
timidly,1
moved,1
took,1
victories,1
relates,1
hand,1
left,1
stopping,1
which,1
then,1
coat,1
closely,1
thanked,1
though,1
following,1
