WORDCOUNTS,WEIGHT
i,39
the,39
and,35
a,30
to,25
of,19
s,18
in,14
my,13
love,10
it,9
you,9
me,8
his,8
from,8
t,8
m,8
for,8
your,8
so,8
on,8
with,7
there,7
like,7
d,7
is,6
into,6
by,6
this,6
he,5
was,5
all,5
year,5
at,4
how,4
who,4
one,4
as,4
but,4
ll,4
man,4
her,4
night,4
be,4
no,3
bound,3
cole,3
white,3
or,3
that,3
more,3
here,3
care,3
golden,3
didn,3
astymeloisa,3
poems,3
ve,3
press,3
nothing,3
peter,3
neck,3
an,3
aharon,3
wise,3
can,3
up,3
even,3
shit,2
page,2
she,2
if,2
die,2
kiss,2
entirely,2
nipples,2
told,2
life,2
why,2
shabtai,2
sublime,2
thinking,2
just,2
two,2
published,2
know,2
cut,2
put,2
barked,2
sky,2
are,2
sheep,2
whom,2
meadow,2
out,2
end,2
take,2
never,2
took,2
selected,2
forthcoming,2
has,2
listen,2
while,2
saying,2
day,2
because,2
translated,2
concept,2
say,2
learned,2
which,2
come,2
won,2
wheel,2
would,2
poet,2
order,2
off,2
ass,2
after,2
better,2
gate,2
balls,2
back,2
ear,2
poem,2
when,2
wife,2
should,2
pig,2
fee,2
israeli,1
will,1
f,1
go,1
hymns,1
eternity,1
now,1
complaint,1
second,1
mop,1
wisdom,1
stars,1
act,1
trick,1
bring,1
l,1
five,1
proverbs,1
lecher,1
husband,1
adds,1
archilocus,1
play,1
cloud,1
afterwards,1
fingers,1
asleep,1
myself,1
e,1
mean,1
etc,1
whores,1
eichmann,1
tel,1
worse,1
mouth,1
wind,1
becoming,1
leave,1
american,1
snapped,1
doormat,1
qualms,1
slaughterer,1
star,1
mezuzah,1
existed,1
fall,1
about,1
songs,1
zero,1
not,1
hound,1
yet,1
hug,1
firing,1
elder,1
means,1
arts,1
requiring,1
hera,1
joseph,1
under,1
poets,1
university,1
hair,1
specifics,1
quite,1
sorts,1
quarrel,1
burn,1
hadn,1
foul,1
fence,1
total,1
then,1
any,1
before,1
something,1
gradually,1
hocham,1
princeton,1
thorn,1
ringing,1
four,1
simply,1
said,1
tears,1
way,1
sketch,1
testament,1
every,1
lamb,1
fire,1
name,1
also,1
shmuel,1
law,1
power,1
bright,1
fell,1
hanagid,1
deceived,1
over,1
christ,1
wisest,1
dare,1
wittgenstein,1
editions,1
words,1
lying,1
december,1
head,1
pragmatic,1
could,1
recurrent,1
broken,1
carrying,1
desire,1
half,1
called,1
simple,1
speech,1
lamentations,1
follows,1
were,1
able,1
job,1
thorns,1
new,1
legs,1
far,1
exhausting,1
anyway,1
hands,1
poetry,1
aviv,1
turned,1
enough,1
forgave,1
v,1
seriousness,1
born,1
though,1
let,1
blow,1
where,1
what,1
creature,1
bore,1
them,1
answer,1
grounds,1
add,1
chips,1
plain,1
explain,1
pindar,1
mercy,1
free,1
er,1
wants,1
healthy,1
licking,1
cain,1
design,1
account,1
having,1
suicide,1
shechemite,1
pronounce,1
capable,1
betrayed,1
infant,1
garbage,1
knew,1
bullets,1
wandering,1
remember,1
stuck,1
bear,1
distinguish,1
heart,1
ill,1
ibis,1
through,1
hamor,1
despite,1
november,1
beloved,1
alighieri,1
crawl,1
enter,1
its,1
turns,1
pocket,1
ixion,1
song,1
murdered,1
went,1
sweet,1
wonderful,1
collection,1
abel,1
garland,1
ameibetai,1
lover,1
muses,1
review,1
wild,1
tell,1
spring,1
only,1
severe,1
such,1
they,1
open,1
own,1
worry,1
whoever,1
three,1
have,1
seduces,1
finally,1
idiot,1
scrolls,1
instead,1
times,1
grown,1
groisser,1
torch,1
roses,1
shatter,1
ouden,1
pathetic,1
sore,1
sniffed,1
awl,1
grass,1
kind,1
deborah,1
thing,1
plo,1
promptly,1
blinded,1
sake,1
patiently,1
bough,1
around,1
jesuit,1
wail,1
putting,1
stare,1
ruth,1
cock,1
specific,1
squad,1
news,1
marriage,1
apostasy,1
between,1
eyes,1
spilled,1
holds,1
snatched,1
goddess,1
suddenly,1
zeus,1
swear,1
impossible,1
truly,1
ord,1
patience,1
entire,1
little,1
beat,1
look,1
using,1
than,1
deeply,1
beauty,1
sister,1
time,1
waiting,1
mutter,1
alcman,1
hedge,1
thasos,1
sobbing,1
once,1
lend,1
inseminated,1
kept,1
