WORDCOUNTS,WEIGHT
the,20
and,9
of,8
in,6
now,4
we,4
a,4
from,3
to,3
are,3
hands,3
is,3
with,3
children,3
or,3
our,3
shall,3
it,2
but,2
time,2
bitter,2
flounces,2
night,2
this,2
for,2
back,2
hear,2
web,2
hair,2
clavichord,1
promised,1
woven,1
what,1
war,1
witnessed,1
will,1
legend,1
relents,1
own,1
courteous,1
three,1
begins,1
whose,1
immaculate,1
write,1
de,1
verse,1
enlarge,1
peter,1
evening,1
shaken,1
love,1
held,1
that,1
lonesome,1
fabulous,1
names,1
swans,1
although,1
vries,1
brights,1
streets,1
her,1
s,1
turnings,1
scene,1
throat,1
here,1
summer,1
fix,1
wax,1
briefly,1
silver,1
synonyms,1
strike,1
whistles,1
know,1
voice,1
again,1
fleece,1
slow,1
hum,1
off,1
whirlwind,1
didactic,1
whatever,1
tinkles,1
braid,1
make,1
garden,1
heat,1
hungry,1
inscribed,1
calling,1
faith,1
wind,1
decorous,1
queen,1
magazine,1
bows,1
poems,1
brands,1
sleuth,1
saved,1
heroine,1
star,1
bouquet,1
hope,1
joy,1
strolling,1
space,1
beer,1
seeds,1
teeth,1
gathering,1
die,1
dark,1
deciphered,1
when,1
song,1
given,1
far,1
relate,1
room,1
nocturne,1
debonair,1
take,1
golden,1
marvelously,1
minuets,1
tomorrows,1
incidental,1
poetry,1
us,1
was,1
history,1
into,1
nothing,1
music,1
pools,1
cherubically,1
then,1
dust,1
noon,1
intervene,1
let,1
surely,1
