WORDCOUNTS,WEIGHT
the,34
of,20
to,14
it,14
in,14
a,14
that,11
his,10
and,10
he,9
love,9
all,9
not,8
or,8
law,7
heart,7
is,7
with,7
no,6
its,6
as,6
man,6
do,6
own,5
life,5
when,5
god,5
light,5
so,4
kind,4
words,4
for,4
there,4
which,4
tell,3
heaven,3
does,3
them,3
this,3
has,3
more,3
breathe,3
him,3
who,3
are,3
on,3
blood,3
gives,3
make,3
shall,3
at,2
what,2
but,2
child,2
dies,2
mere,2
if,2
writes,2
would,2
think,2
shine,2
put,2
told,2
s,2
book,2
must,2
hold,2
best,2
could,2
laws,2
live,2
can,2
lived,2
soul,2
face,2
thought,2
fills,2
world,2
we,2
us,2
lamps,2
may,1
folds,1
eye,1
will,1
nots,1
such,1
teach,1
dawn,1
kindness,1
elxhu,1
by,1
run,1
lungs,1
lips,1
warmth,1
have,1
cause,1
lit,1
dewdeops,1
earth,1
way,1
meets,1
act,1
ut,1
deals,1
angel,1
brain,1
good,1
short,1
wrote,1
like,1
how,1
stop,1
near,1
tone,1
here,1
an,1
cold,1
sun,1
none,1
bright,1
bare,1
voice,1
breath,1
now,1
night,1
says,1
speak,1
self,1
lives,1
beats,1
tongue,1
needs,1
large,1
move,1
whom,1
lamp,1
one,1
quick,1
sense,1
peace,1
breathes,1
prime,1
stone,1
called,1
feel,1
word,1
say,1
then,1
be,1
children,1
out,1
ten,1
mole,1
puts,1
makes,1
little,1
grows,1
sweet,1
end,1
acts,1
old,1
much,1
loves,1
than,1
writ,1
hearts,1
should,1
sends,1
though,1
burn,1
pen,1
our,1
hand,1
once,1
burkitt,1
tells,1
full,1
same,1
ground,1
just,1
veins,1
feels,1
days,1
day,1
