WORDCOUNTS,WEIGHT
a,7
in,6
to,4
his,4
the,3
with,3
my,2
from,2
s,2
on,2
i,2
hand,2
love,2
crescent,1
kiss,1
king,1
persona,1
stop,1
held,1
fours,1
like,1
for,1
cruel,1
much,1
perverted,1
ogles,1
smiling,1
profile,1
come,1
esquire,1
eyes,1
right,1
bread,1
whining,1
bedroom,1
cocked,1
down,1
there,1
fist,1
forth,1
so,1
sleep,1
mirror,1
fixed,1
nightstalker,1
fear,1
stone,1
or,1
death,1
knife,1
left,1
agni,1
mind,1
no,1
tail,1
gq,1
satan,1
goes,1
brain,1
crawling,1
all,1
wag,1
double,1
tower,1
make,1
hammer,1
effigies,1
orgasm,1
father,1
out,1
dog,1
dust,1
