WORDCOUNTS,WEIGHT
the,55
a,48
of,40
and,24
in,23
is,21
he,20
to,18
that,17
s,13
searcaigh,13
light,10
an,10
i,9
as,9
his,8
but,8
nepal,8
there,6
it,5
from,5
mo,5
country,5
are,5
has,5
ar,5
on,5
agus,4
their,4
not,4
with,4
into,4
my,4
neipeal,4
where,4
irish,4
this,4
you,4
one,4
when,4
seal,4
led,3
no,3
na,3
prem,3
by,3
book,3
time,3
silence,3
min,3
perhaps,3
nepalese,3
fairy,3
which,3
have,3
ag,3
sunlight,3
brightness,3
can,3
be,3
glen,2
me,2
meets,2
ba,2
realise,2
mountains,2
they,2
word,2
lios,2
before,2
terrible,2
cathal,2
being,2
more,2
darkness,2
music,2
out,2
very,2
man,2
men,2
villages,2
deep,2
memory,2
local,2
future,2
bhi,2
climb,2
son,2
gave,2
place,2
people,2
childhood,2
winter,2
sees,2
own,2
ireland,2
moment,2
like,2
would,2
timalsima,2
him,2
poem,2
sense,2
dark,2
seeking,2
we,2
finds,2
sa,1
at,1
toin,1
final,1
may,1
blakean,1
entitled,1
lesser,1
failed,1
go,1
does,1
unstable,1
uninfentional,1
schools,1
inward,1
colour,1
fein,1
brightest,1
page,1
upset,1
dorais,1
lit,1
shamlaiocht,1
grate,1
act,1
declared,1
mdirtin,1
will,1
bring,1
action,1
abolished,1
vision,1
sunny,1
prose,1
sunset,1
cliunstin,1
megalithic,1
begin,1
inside,1
regent,1
classic,1
thrown,1
get,1
success,1
tin,1
community,1
thabhairt,1
outward,1
evokes,1
began,1
effectively,1
landscapes,1
mainstays,1
talk,1
lovingly,1
sunrises,1
closet,1
suntanned,1
echo,1
fort,1
thuilleadh,1
cainte,1
life,1
literacy,1
deadening,1
baite,1
comforting,1
reforms,1
about,1
cars,1
once,1
saxaphonic,1
openness,1
land,1
education,1
english,1
polarities,1
o,1
ach,1
exceptional,1
dizzy,1
face,1
easily,1
mountaintop,1
read,1
doorway,1
many,1
soon,1
spirit,1
assailed,1
cocacolonization,1
forests,1
gyandra,1
us,1
maoists,1
was,1
or,1
history,1
chonacthas,1
liked,1
clearly,1
section,1
growing,1
bionn,1
same,1
shifting,1
duibheagan,1
chuireann,1
peoples,1
these,1
already,1
otherness,1
themes,1
gay,1
most,1
glasuaine,1
two,1
poised,1
democratic,1
gleo,1
solas,1
spiorad,1
friend,1
first,1
gleann,1
mountainside,1
only,1
solais,1
stones,1
followed,1
hence,1
amidst,1
diary,1
oral,1
chasm,1
chun,1
oppression,1
name,1
puts,1
also,1
eerie,1
answers,1
alternative,1
direiin,1
greine,1
coillte,1
journey,1
think,1
abyss,1
view,1
creaking,1
beautiful,1
flat,1
all,1
hotels,1
tourist,1
had,1
hillary,1
words,1
longer,1
for,1
chomhair,1
domh,1
deafening,1
industry,1
tradition,1
explores,1
could,1
down,1
any,1
fortnight,1
hands,1
spluttering,1
skies,1
attrition,1
speech,1
cacaphonic,1
grey,1
shuiile,1
leaspain,1
flees,1
candles,1
symphony,1
variation,1
decline,1
pit,1
dlitha,1
titim,1
constantly,1
poetry,1
rickshaws,1
serious,1
fear,1
sherpas,1
fathered,1
last,1
intuitive,1
tnuith,1
realised,1
maoist,1
cambodia,1
let,1
pitch,1
what,1
war,1
keys,1
heaven,1
economy,1
glint,1
loinnir,1
khunjung,1
playful,1
cannot,1
want,1
gceannaithe,1
spell,1
vanish,1
plain,1
isbn,1
native,1
dictatorial,1
whitewashed,1
books,1
dhunghkharka,1
snas,1
sholasmhaire,1
glistening,1
thainig,1
ladder,1
gach,1
primary,1
dazzled,1
sexual,1
day,1
donegal,1
produce,1
struggling,1
shine,1
another,1
imagine,1
almost,1
again,1
politics,1
revelatory,1
used,1
vast,1
travel,1
work,1
survive,1
lads,1
both,1
made,1
portraits,1
westoxication,1
hymn,1
tobann,1
poems,1
nine,1
fine,1
seanachie,1
west,1
mirroring,1
founded,1
little,1
bathed,1
slopes,1
previously,1
shleasa,1
knowledge,1
townland,1
calls,1
bottom,1
became,1
means,1
homeland,1
its,1
himself,1
identity,1
forces,1
reminded,1
sitting,1
everywhere,1
hidden,1
encounter,1
tale,1
corrupt,1
collection,1
describes,1
grianmhar,1
kathmandu,1
li,1
falling,1
heard,1
voyage,1
tsolais,1
daughters,1
fas,1
yourself,1
nach,1
eden,1
precision,1
call,1
throughout,1
come,1
were,1
shaol,1
ina,1
saw,1
sadhus,1
surrounding,1
than,1
realises,1
until,1
described,1
sun,1
dhungkharka,1
lasta,1
past,1
holy,1
against,1
travelling,1
thrived,1
chineal,1
points,1
corner,1
aran,1
forgotten,1
dangerous,1
gnaoi,1
times,1
homes,1
painting,1
allowed,1
sunsets,1
contuirteach,1
dense,1
carries,1
aille,1
straight,1
features,1
writer,1
whilst,1
mountain,1
defiance,1
kind,1
le,1
diamhra,1
reverie,1
destiny,1
carson,1
black,1
liam,1
walking,1
remains,1
self,1
around,1
thankfully,1
imagination,1
every,1
conai,1
ruefully,1
needs,1
beautifully,1
roofs,1
observation,1
written,1
summons,1
edmund,1
between,1
eyes,1
houses,1
recalls,1
themselves,1
essentially,1
suddenly,1
shadowed,1
exactly,1
potent,1
engages,1
mechanical,1
pool,1
create,1
even,1
os,1
story,1
coinnle,1
fortress,1
ta,1
look,1
gulf,1
re,1
much,1
seek,1
corrach,1
leis,1
notes,1
everest,1
prelapsarian,1
gcnoc,1
thimpeall,1
monarchy,1
grianbhui,1
bheal,1
major,1
downcast,1
tir,1
looking,1
society,1
grasp,1
